,ABAB,ABCA,ABCB,ABCD,Total_Passes,High_pass_Ratio_Total,Low_pass_Ratio_Total,High_pass_Ratio_Zone2,Low_pass_Ratio_Zone2,High_pass_Ratio_Zone1,Low_pass_Ratio_Zone1,High_pass_Ratio_Zone3,Low_pass_Ratio_Zone3,Backward Pass_Zone_1 Ratio,Backward Pass_Zone_2 Ratio,Backward Pass_Zone_3 Ratio,Forward Pass_Zone_1 Ratio,Forward Pass_Zone_2 Ratio,Forward Pass_Zone_3 Ratio,Side Pass_Zone_1 Ratio,Side Pass_Zone_2 Ratio,Side Pass_Zone_3 Ratio,Backward Pass Ratio,Forward Pass Ratio,Side Pass Ratio,Total Shots,Far Shots Ratio,Middle Distance Shots Ratio,Near Shots Ratio,Connectivity,labels,names
15,0.03713031146877979,0.10316839884618978,0.10387698730441372,0.7558243023806166,536.0294117647059,0.1166402967008578,0.8627894166745764,0.07021580673064709,0.9186110163921258,0.16857006475082317,0.8293777639610048,0.15509874237428434,0.7839247468506365,0.016762236462342577,0.07618319553068349,0.04981679059146805,0.1156079316878908,0.16267676562677474,0.05410401366785026,0.1194270539759898,0.2678281504379143,0.1375938620190856,0.14276222258449422,0.3323887109825159,0.5248490664329898,12.882352941176471,0.2659417860307656,0.44582392839029195,0.28823428557894243,7.9693737634914115,0,Borussia Dortmund
16,0.03186200124676552,0.09327267143028073,0.09538358900396025,0.7794817383189934,400.38235294117646,0.14506588010213095,0.837065840182705,0.0866376374859463,0.8985364294254614,0.20401870783657958,0.7947769614207509,0.1821974698758432,0.7597978966996515,0.02366042150790551,0.08608478391633934,0.0389065248402895,0.15499705356959828,0.15857403901667205,0.041146846090701183,0.16696867357991382,0.22782375248005185,0.10183790499852807,0.14865173026453446,0.35471793867697166,0.49663033105849386,10.382352941176471,0.3130252100840336,0.44087885154061623,0.2460959383753501,7.080887739711269,2,Schalke 04
17,0.040662940578089744,0.08838115545012996,0.08976952276036965,0.7811863812114105,368.6764705882353,0.1778870071265835,0.8041300068948319,0.1123767870158213,0.8745281745168958,0.2435161194934865,0.7560205638667261,0.2249725743888817,0.7201448201187362,0.02431713795893903,0.06331219637747239,0.039478937239961195,0.1595846164593233,0.18300787849947586,0.055718108648475,0.1287017383834533,0.2181277904078809,0.12775159602501862,0.12710827157637272,0.39831060360727427,0.47458112481635295,9.852941176470589,0.3279092951454543,0.4411121582185596,0.23097854663598605,7.319719496190084,1,Hamburger SV
18,0.03239636689474582,0.08885746523534968,0.0905693796355425,0.7881767882343619,423.1470588235294,0.14794481903332368,0.8349961694456792,0.08736690256621173,0.8945467476940563,0.20637421129991496,0.7920361367347947,0.1963773221781762,0.7583381230765833,0.025535362603632632,0.08157079675702714,0.043335697912772746,0.15073136906087725,0.1652778443420213,0.03998187725427371,0.16559190457749323,0.22690459999133544,0.10107054750056611,0.15044185727343262,0.3559910906571724,0.4935670520693949,9.294117647058824,0.2434618486089074,0.46257908757908756,0.293959063812005,7.488123641064818,2,Wolfsburg
19,0.0412597099528577,0.0919140371753101,0.0917317377491527,0.7750945151226794,370.7352941176471,0.16877700050726968,0.8184534917734698,0.10380444596823973,0.8851466872301089,0.23472571736101058,0.7652742826389893,0.20112109155688154,0.756826141631926,0.02865549212902496,0.07398418067300723,0.035931719293357166,0.1598695393810274,0.15985293993220825,0.034630992174916116,0.17704094776075227,0.2178807502803051,0.11215343837540112,0.13857139209538946,0.3543534714881519,0.5070751364164585,9.970588235294118,0.3034386698814854,0.37869323077618466,0.3178680993423299,7.006297623944683,2,Freiburg
20,0.03482065797143864,0.1001724976375213,0.1005918694388297,0.7644149749522102,470.47058823529414,0.12511768220690794,0.8546677876370057,0.07725920754032017,0.9061956312885577,0.18418032886624364,0.8137096637284637,0.13650629363809608,0.806357352762458,0.02658426923068813,0.07506634328633152,0.046220911255880216,0.13787755328827253,0.15329556035742262,0.04973208396703707,0.15445127292740501,0.23930134043263507,0.11747066525432748,0.14787152377289997,0.3409051976127323,0.5112232786143677,11.911764705882353,0.2507725934196522,0.41845290330584445,0.3307745032745033,7.931333372509844,2,Borussia M'gladbach
21,0.03561964302556809,0.08573082183194251,0.08526998099121871,0.7933795541512706,368.6470588235294,0.17957502795275943,0.8050365467843524,0.11744116269364413,0.8661602066721534,0.22505534496733354,0.7726712076142032,0.23115883584146518,0.7301991618306342,0.03211514102626467,0.06609232541762106,0.038222066051350076,0.17842800195136665,0.17143927544936566,0.04501603712934132,0.15829603248720775,0.19795254314140676,0.11243857734607571,0.1364295324952359,0.3948833145300737,0.4686871529746903,11.5,0.2843966086726968,0.532968816175427,0.18263457515187617,7.547119547119547,1,Hannover 96
22,0.03314562158312878,0.09788039611702193,0.09914430634818147,0.7698296759516676,397.6470588235294,0.16508345107000416,0.8169441089387618,0.09333022569978272,0.8897866281075458,0.25620386944077733,0.7426089714647307,0.17674994348260584,0.7687591606810589,0.028340806493063,0.08427644192104604,0.03984325279991322,0.1587164619961228,0.16560433881880732,0.04202322735143769,0.1465152919950209,0.22774760644346062,0.10693257218112805,0.15246050121402235,0.3663440281663679,0.4811954706196097,8.529411764705882,0.22166518122400472,0.5055820813173755,0.2727527374586198,7.331369610781375,2,Hertha BSC
23,0.03209304274099476,0.08860605932144763,0.08876152958825721,0.7905393683493003,348.0,0.17349489057618073,0.8091963414366329,0.12281647521434805,0.8610516435538846,0.22511339266933583,0.773206871666436,0.19792730682717483,0.7504783562250271,0.02347977390181927,0.0708477515169215,0.03949636266151511,0.160896892310414,0.16456495734654264,0.041063988103965623,0.15048803954742185,0.23049441770901563,0.11866781690238402,0.13382388808025597,0.36652583776092235,0.49965027415882163,11.294117647058824,0.356688233507119,0.421404174171202,0.22190759232167898,7.122622475563652,2,Mainz 05
24,0.03510454904856024,0.09013207252349231,0.09157602741113402,0.7831873510168132,355.88235294117646,0.22045325834741392,0.7598401195910689,0.15748490551919123,0.8229426066009907,0.2699007350705855,0.7281889523098899,0.26993679983540847,0.6814615354794826,0.02623313416245316,0.06825392615970304,0.036448650842664104,0.16988921882049385,0.1727061680762429,0.04983420610441204,0.15586276170584878,0.19385858493982722,0.1269133491883545,0.13093571116482042,0.3924295930011489,0.4766346958340306,11.617647058823529,0.2967512879277585,0.4485575698810993,0.2546911421911422,7.255989108930286,1,Augsburg
