,ABAB,ABCA,ABCB,ABCD,Total_Passes,High_pass_Ratio_Total,Low_pass_Ratio_Total,Smart_pass_Ratio_Total,High_pass_Ratio_Zone2,Low_pass_Ratio_Zone2,High_pass_Ratio_Zone3,Low_pass_Ratio_Zone3,High_pass_Ratio_Zone1,Low_pass_Ratio_Zone1,Backward Pass_Zone_1 Ratio,Backward Pass_Zone_2 Ratio,Backward Pass_Zone_3 Ratio,Forward Pass_Zone_1 Ratio,Forward Pass_Zone_2 Ratio,Forward Pass_Zone_3 Ratio,Side Pass_Zone_1 Ratio,Side Pass_Zone_2 Ratio,Side Pass_Zone_3 Ratio,Backward Pass Ratio,Forward Pass Ratio,Side Pass Ratio,Short Ratio,Middle Ratio,Long Ratio,average_pass_length,labels,names
21,0.02993723001821448,0.07716941587484258,0.07699719960014002,0.8158961545068029,341.79411764705884,0.10328283806920728,0.8849781208682143,0.011739041062578387,0.06530627805427555,0.9249924733985014,0.14881208398347698,0.818211746297439,0.1240701077237951,0.874217346810459,0.027302633622615098,0.07192920783063002,0.048488271326662835,0.12708767823678813,0.14415692060370844,0.037997049731250905,0.17286217635174095,0.25331644151756877,0.11685962077903449,0.14772011277990804,0.3092416485717476,0.5430382386483443,0.3186442721086032,0.3515995238596394,0.32975620403175737,23.793343905372137,2,Bayern M\u00fcnchen
22,0.03427194417605544,0.08393721741758448,0.08376029845370758,0.7980305399526524,302.8529411764706,0.11763332370456611,0.8675325476261063,0.0148341286693274,0.0653702305805131,0.9206920943249338,0.15530380783772327,0.8062017103405933,0.16503718979244933,0.832952131553496,0.03116139793940321,0.07338184124883779,0.0459786535781851,0.14667125208351847,0.1658111001480796,0.04239559118945381,0.15435131235128377,0.2250137248683761,0.11523512659286182,0.1505218927664262,0.354877943421052,0.49460016381252175,0.3606263635973749,0.32840700460197864,0.3109666318006464,23.206787180189064,2,Bayer Leverkusen
23,0.03600402133061127,0.08024150147866446,0.08118272045365912,0.802571756737065,302.9117647058824,0.11693374254610792,0.8646060971674985,0.01846016028639348,0.07240596945769721,0.9143067963961613,0.13790074755425222,0.8069903268856419,0.16892569058742332,0.8288364213109508,0.021872836931707235,0.0713454235630704,0.0462439846183904,0.15021329355676097,0.16135583912169152,0.0462518371102486,0.1426462029128388,0.24284852814345073,0.11722205404184098,0.13946224511316815,0.3578209697887012,0.5027167850981307,0.3300238681349076,0.3401642537826603,0.329811878082432,24.033856012517308,2,Borussia Dortmund
24,0.030173856699267903,0.07811079157990926,0.07878452930358097,0.8129308224172418,261.4117647058824,0.14327156951051476,0.8407658214221867,0.01596260906729852,0.08570914477607554,0.8986120357520461,0.15316745178877914,0.7956896110942722,0.20473975502667036,0.7938403349040387,0.02818703883041153,0.0811802247609998,0.04009741715639119,0.18182425457309886,0.15342775863871436,0.03535469860393215,0.17730764877153649,0.214659961508178,0.08796099715673725,0.14946468074780261,0.37060671181574545,0.4799286074364519,0.3036273599449676,0.35364738221458536,0.34272525784044694,24.514905148207312,0,Schalke 04
25,0.041409989497671766,0.08090465201235932,0.08130541128199517,0.7963799472079736,255.5,0.16731604650699958,0.8172155106158551,0.015468442877145256,0.10675569706438799,0.8794202980263682,0.18697297925100856,0.7638262324140767,0.23683704352380358,0.7625670847679538,0.02785284836926279,0.06028333283031171,0.03882587355024806,0.184403395047938,0.1867974688176816,0.04734873220310005,0.1423992002329022,0.2051187919887289,0.10697035695982635,0.12696205474982264,0.4185495960687198,0.45448834918145753,0.3134935739871318,0.31637265883029925,0.3701337671825689,25.53530827088801,0,Hamburger SV
26,0.03124739121012987,0.08198174211958165,0.08313510563361527,0.8036357610366731,268.5,0.14344708098361514,0.840745611505998,0.01580730751038676,0.08331536216892375,0.8977353244300597,0.1642317485324278,0.7898368909617544,0.2077332954490598,0.7902550728728439,0.030581800276406022,0.07888097469331863,0.039427572131971275,0.18297724818430627,0.1613848279013026,0.0319289192787784,0.18117996667541045,0.21123441084316996,0.08240428001533603,0.14889034710169602,0.37629099536438737,0.4748186575339165,0.3073708318777924,0.33028455633302967,0.3623446117891779,25.145998576384923,0,Wolfsburg
27,0.040959887404026424,0.08259485837173497,0.08100929295192168,0.7954359612723169,245.64705882352942,0.16348977557952643,0.8252387198916527,0.011271504528820794,0.09531952091684108,0.8933862830726894,0.16688202610979014,0.794828567794121,0.23560119201924828,0.7643988079807517,0.031315716631370144,0.06916562670388017,0.03569696536097386,0.18457283572172653,0.15840405941590407,0.030557869852251455,0.1899074144383629,0.20248178090811259,0.09789773096741791,0.13617830869622427,0.37353476498988214,0.49028692631389353,0.3158063522780224,0.3215285820095652,0.36266506571241236,25.14366377100748,0,Freiburg
28,0.03843921331590984,0.0849461295468156,0.08481474849424539,0.7917999086430291,279.20588235294116,0.12260155465809601,0.8580697427006503,0.019328702641253692,0.07416767887127446,0.9071899044079167,0.11457371262671795,0.8288073416580957,0.18271726051611953,0.8147576149979241,0.032221283658115836,0.07200681188108544,0.044828633062763336,0.1712710955173431,0.15126928868285,0.036693546348127444,0.1716252034336828,0.22289972349500187,0.09718441392102982,0.1490567286019647,0.35923393054832065,0.4917093408497145,0.33833394698045866,0.33595804752696856,0.3257080054925727,23.829330662269296,0,Borussia M'gladbach
29,0.03633426928851841,0.07603236440186427,0.0743773143550826,0.8132560519545347,261.97058823529414,0.16735587453041298,0.8173606636961701,0.015283461773416784,0.1072099102051086,0.8736671665517889,0.18083642774135789,0.7807651505069154,0.22298961219384086,0.7745710312372185,0.036116817090363636,0.06355537176675341,0.03676546514165577,0.20046912720581145,0.17002858446827446,0.037966160826932265,0.17004099697795244,0.19181157192604822,0.09324590459620798,0.13643765399877292,0.4084638725010183,0.45509847350020877,0.32867426318348686,0.3206767542323826,0.3506489825841304,24.573438972806276,0,Hannover 96
30,0.031201201138511468,0.08675290101749349,0.08641524932336274,0.7956306485206321,259.0,0.16511008694924606,0.8172989999064303,0.017590913144323542,0.09216326060802628,0.8896029703235566,0.15605075096010648,0.7877575119764487,0.26136890555285,0.7369692833566944,0.031373413614050175,0.08023244900095239,0.03497590110372229,0.1827707870610181,0.16972569694119038,0.03372470123664541,0.14979969729522283,0.2201600644776027,0.09723728926959539,0.14658176371872492,0.38622118523885396,0.46719705104242104,0.31846370559291337,0.3281618085129288,0.3533744858941577,24.714181560533426,0,Hertha BSC
31,0.03258146313811785,0.07775431470345208,0.07731437139605933,0.8123498507623707,240.6764705882353,0.16079153359149753,0.8238344240161627,0.015374042392339733,0.1148399531498393,0.8691528218406628,0.1518076009111381,0.7965063542106735,0.21800359373486672,0.7804281901867638,0.02800916326289167,0.06720363499901767,0.04063642904749654,0.1842449555736316,0.16161891669740305,0.03459794334312865,0.16714162800203097,0.21753719504194563,0.09901013403245387,0.135849227309406,0.3804618156141634,0.4836889570764305,0.30832915000019856,0.3175595057413685,0.3741113442584329,25.642938580855997,0,Mainz 05
32,0.03198863710216182,0.07713080109850481,0.07572216238560524,0.815158399413728,261.0882352941176,0.17175623876842816,0.8080319644852756,0.020211796746296237,0.11752239914796828,0.864964701548287,0.17379703564691162,0.7590080479386953,0.23686046605488922,0.7626211744273905,0.02635657434605178,0.07305198220721346,0.04395979070801178,0.1831826405972734,0.16907361691765907,0.03916216778572901,0.1517090519255826,0.2135839194775257,0.09992025603495282,0.1433683472612771,0.3914184253006616,0.4652132274380612,0.28715439866591635,0.32068766371861535,0.3921579376154682,26.426461738770627,1,Eintracht Frankfurt
33,0.038145379879408636,0.07889447512080473,0.07982468937519571,0.8031354556245908,251.7058823529412,0.21339151126543265,0.7677404468535899,0.01886804188097739,0.15312454702764608,0.8276076918485931,0.23563238580987095,0.7149419831140572,0.2707915803282022,0.7269286445257034,0.02929447179779937,0.06609911617760571,0.03939644162889118,0.19112445054589786,0.1753217948606054,0.04056570257752096,0.16360713272071853,0.1873373490904817,0.10725354060047897,0.13479002960429634,0.4070119479840243,0.4581980224116793,0.29475734632020256,0.30612002764072854,0.39912262603906884,27.04255865901476,1,Augsburg
