,Air duel_Zone_1,Air duel_Zone_2,Air duel_Zone_3,Foul_Zone_1,Foul_Zone_2,Foul_Zone_3,Ground attacking duel_Zone_1,Ground attacking duel_Zone_2,Ground attacking duel_Zone_3,Ground defending duel_Zone_1,Ground defending duel_Zone_2,Ground defending duel_Zone_3,Ground loose ball duel_Zone_1,Ground loose ball duel_Zone_2,Ground loose ball duel_Zone_3,Touch_Zone_1,Touch_Zone_2,Touch_Zone_3,Acceleration,Air duel,Clearance,Foul,Goalkeeper leaving line,Ground attacking duel,Ground defending duel,Ground loose ball duel,Hand foul,Late card foul,Out of game foul,Protest,labels,names
4,16.736842105263158,19.394736842105264,21.236842105263158,2.736842105263158,5.394736842105263,3.3947368421052633,9.947368421052632,23.81578947368421,31.0,40.86842105263158,25.81578947368421,12.078947368421053,14.210526315789474,18.86842105263158,14.157894736842104,19.789473684210527,12.789473684210526,10.105263157894736,4.7894736842105265,57.36842105263158,19.157894736842106,11.526315789473685,1.8421052631578947,64.76315789473684,78.76315789473684,47.23684210526316,0.3684210526315789,0.07894736842105263,0.05263157894736842,0.10526315789473684,2,Everton
5,14.68421052631579,17.05263157894737,10.447368421052632,1.736842105263158,4.947368421052632,2.763157894736842,9.263157894736842,28.44736842105263,42.81578947368421,28.68421052631579,24.789473684210527,12.289473684210526,10.631578947368421,16.236842105263158,14.947368421052632,19.105263157894736,22.236842105263158,13.18421052631579,6.342105263157895,42.18421052631579,12.210526315789474,9.447368421052632,1.3421052631578947,80.52631578947368,65.76315789473684,41.81578947368421,0.3157894736842105,0.10526315789473684,0.10526315789473684,0.10526315789473684,0,Tottenham Hotspur
6,11.447368421052632,13.131578947368421,5.552631578947368,1.868421052631579,3.973684210526316,2.6842105263157894,8.5,19.210526315789473,45.8421052631579,22.86842105263158,21.0,12.526315789473685,9.789473684210526,14.394736842105264,13.052631578947368,19.05263157894737,26.07894736842105,16.842105263157894,9.0,30.13157894736842,9.157894736842104,8.526315789473685,1.0263157894736843,73.55263157894737,56.39473684210526,37.23684210526316,0.5263157894736842,0.13157894736842105,0.21052631578947367,0.10526315789473684,1,Manchester City
7,14.368421052631579,18.86842105263158,18.81578947368421,3.236842105263158,4.894736842105263,2.9473684210526314,13.0,24.42105263157895,35.76315789473684,39.23684210526316,22.236842105263158,9.263157894736842,12.078947368421053,15.868421052631579,13.078947368421053,20.07894736842105,12.263157894736842,8.894736842105264,3.5,52.05263157894737,17.289473684210527,11.078947368421053,1.2894736842105263,73.1842105263158,70.73684210526316,41.026315789473685,0.34210526315789475,0.05263157894736842,0.07894736842105263,0.05263157894736842,2,West Bromwich Albion
8,15.18421052631579,20.105263157894736,15.605263157894736,2.289473684210526,4.473684210526316,2.9210526315789473,11.157894736842104,28.63157894736842,35.026315789473685,37.81578947368421,23.289473684210527,8.552631578947368,12.368421052631579,15.578947368421053,12.18421052631579,18.81578947368421,12.447368421052632,8.263157894736842,5.473684210526316,50.89473684210526,13.473684210526315,9.68421052631579,1.263157894736842,74.8157894736842,69.65789473684211,40.13157894736842,0.13157894736842105,0.07894736842105263,0.15789473684210525,0.07894736842105263,2,West Ham United
9,16.44736842105263,21.657894736842106,19.842105263157894,3.0526315789473686,5.605263157894737,2.4210526315789473,11.473684210526315,24.736842105263158,29.210526315789473,41.578947368421055,24.710526315789473,8.078947368421053,11.736842105263158,15.026315789473685,11.526315789473685,18.31578947368421,12.157894736842104,8.473684210526315,5.2368421052631575,57.94736842105263,19.342105263157894,11.078947368421053,1.5789473684210527,65.42105263157895,74.36842105263158,38.28947368421053,0.4473684210526316,0.18421052631578946,0.2631578947368421,0.07894736842105263,2,Stoke City
10,15.894736842105264,22.105263157894736,19.31578947368421,2.8947368421052633,4.868421052631579,3.289473684210526,10.763157894736842,25.394736842105264,37.421052631578945,34.63157894736842,27.105263157894736,10.947368421052632,12.210526315789474,17.81578947368421,14.0,16.105263157894736,13.421052631578947,9.31578947368421,5.894736842105263,57.31578947368421,14.5,11.052631578947368,1.8157894736842106,73.57894736842105,72.6842105263158,44.026315789473685,0.42105263157894735,0.15789473684210525,0.15789473684210525,0.05263157894736842,2,Watford
11,17.42105263157895,21.36842105263158,26.289473684210527,2.1052631578947367,3.6315789473684212,2.9473684210526314,8.368421052631579,19.5,28.07894736842105,34.0,23.526315789473685,8.657894736842104,11.736842105263158,17.342105263157894,16.05263157894737,19.31578947368421,12.210526315789474,7.947368421052632,3.1315789473684212,65.07894736842105,17.973684210526315,8.68421052631579,2.6052631578947367,55.94736842105263,66.1842105263158,45.13157894736842,0.4473684210526316,0.15789473684210525,0.13157894736842105,0.10526315789473684,2,Burnley
12,15.578947368421053,21.394736842105264,16.5,3.1052631578947367,5.2631578947368425,2.026315789473684,10.026315789473685,20.07894736842105,27.0,40.23684210526316,23.605263157894736,8.157894736842104,14.0,16.55263157894737,10.921052631578947,20.842105263157894,13.473684210526315,8.421052631578947,5.947368421052632,53.473684210526315,17.81578947368421,10.394736842105264,1.736842105263158,57.10526315789474,72.0,41.473684210526315,0.39473684210526316,0.13157894736842105,0.02631578947368421,0.15789473684210525,2,Brighton & Hove Albion
13,15.078947368421053,23.236842105263158,15.921052631578947,2.8421052631578947,4.7631578947368425,2.5,9.026315789473685,24.18421052631579,32.421052631578945,39.078947368421055,29.63157894736842,11.552631578947368,14.31578947368421,15.947368421052632,12.0,19.210526315789473,15.763157894736842,10.0,6.973684210526316,54.23684210526316,19.236842105263158,10.105263157894736,1.7894736842105263,65.63157894736842,80.26315789473684,42.26315789473684,0.23684210526315788,0.05263157894736842,0.13157894736842105,0.05263157894736842,2,Huddersfield Town
