,ABAB_min,ABAB_25th_percentile,ABAB_median,ABAB_75th_percentile,ABAB_max,ABAB_mean,ABCA_min,ABCA_25th_percentile,ABCA_median,ABCA_75th_percentile,ABCA_max,ABCA_mean,ABCB_min,ABCB_25th_percentile,ABCB_median,ABCB_75th_percentile,ABCB_max,ABCB_mean,ABCD_min,ABCD_25th_percentile,ABCD_median,ABCD_75th_percentile,ABCD_max,ABCD_mean,Total_Passes_min,Total_Passes_25th_percentile,Total_Passes_median,Total_Passes_75th_percentile,Total_Passes_max,Total_Passes_mean,High_pass_Ratio_Total_min,High_pass_Ratio_Total_25th_percentile,High_pass_Ratio_Total_median,High_pass_Ratio_Total_75th_percentile,High_pass_Ratio_Total_max,High_pass_Ratio_Total_mean,Low_pass_Ratio_Total_min,Low_pass_Ratio_Total_25th_percentile,Low_pass_Ratio_Total_median,Low_pass_Ratio_Total_75th_percentile,Low_pass_Ratio_Total_max,Low_pass_Ratio_Total_mean,High_pass_Ratio_Zone2_min,High_pass_Ratio_Zone2_25th_percentile,High_pass_Ratio_Zone2_median,High_pass_Ratio_Zone2_75th_percentile,High_pass_Ratio_Zone2_max,High_pass_Ratio_Zone2_mean,Low_pass_Ratio_Zone2_min,Low_pass_Ratio_Zone2_25th_percentile,Low_pass_Ratio_Zone2_median,Low_pass_Ratio_Zone2_75th_percentile,Low_pass_Ratio_Zone2_max,Low_pass_Ratio_Zone2_mean,High_pass_Ratio_Zone1_min,High_pass_Ratio_Zone1_25th_percentile,High_pass_Ratio_Zone1_median,High_pass_Ratio_Zone1_75th_percentile,High_pass_Ratio_Zone1_max,High_pass_Ratio_Zone1_mean,Low_pass_Ratio_Zone1_min,Low_pass_Ratio_Zone1_25th_percentile,Low_pass_Ratio_Zone1_median,Low_pass_Ratio_Zone1_75th_percentile,Low_pass_Ratio_Zone1_max,Low_pass_Ratio_Zone1_mean,High_pass_Ratio_Zone3_min,High_pass_Ratio_Zone3_25th_percentile,High_pass_Ratio_Zone3_median,High_pass_Ratio_Zone3_75th_percentile,High_pass_Ratio_Zone3_max,High_pass_Ratio_Zone3_mean,Low_pass_Ratio_Zone3_min,Low_pass_Ratio_Zone3_25th_percentile,Low_pass_Ratio_Zone3_median,Low_pass_Ratio_Zone3_75th_percentile,Low_pass_Ratio_Zone3_max,Low_pass_Ratio_Zone3_mean,Backward Pass_Zone_1 Ratio_min,Backward Pass_Zone_1 Ratio_25th_percentile,Backward Pass_Zone_1 Ratio_median,Backward Pass_Zone_1 Ratio_75th_percentile,Backward Pass_Zone_1 Ratio_max,Backward Pass_Zone_1 Ratio_mean,Backward Pass_Zone_2 Ratio_min,Backward Pass_Zone_2 Ratio_25th_percentile,Backward Pass_Zone_2 Ratio_median,Backward Pass_Zone_2 Ratio_75th_percentile,Backward Pass_Zone_2 Ratio_max,Backward Pass_Zone_2 Ratio_mean,Backward Pass_Zone_3 Ratio_min,Backward Pass_Zone_3 Ratio_25th_percentile,Backward Pass_Zone_3 Ratio_median,Backward Pass_Zone_3 Ratio_75th_percentile,Backward Pass_Zone_3 Ratio_max,Backward Pass_Zone_3 Ratio_mean,Forward Pass_Zone_1 Ratio_min,Forward Pass_Zone_1 Ratio_25th_percentile,Forward Pass_Zone_1 Ratio_median,Forward Pass_Zone_1 Ratio_75th_percentile,Forward Pass_Zone_1 Ratio_max,Forward Pass_Zone_1 Ratio_mean,Forward Pass_Zone_2 Ratio_min,Forward Pass_Zone_2 Ratio_25th_percentile,Forward Pass_Zone_2 Ratio_median,Forward Pass_Zone_2 Ratio_75th_percentile,Forward Pass_Zone_2 Ratio_max,Forward Pass_Zone_2 Ratio_mean,Forward Pass_Zone_3 Ratio_min,Forward Pass_Zone_3 Ratio_25th_percentile,Forward Pass_Zone_3 Ratio_median,Forward Pass_Zone_3 Ratio_75th_percentile,Forward Pass_Zone_3 Ratio_max,Forward Pass_Zone_3 Ratio_mean,Side Pass_Zone_1 Ratio_min,Side Pass_Zone_1 Ratio_25th_percentile,Side Pass_Zone_1 Ratio_median,Side Pass_Zone_1 Ratio_75th_percentile,Side Pass_Zone_1 Ratio_max,Side Pass_Zone_1 Ratio_mean,Side Pass_Zone_2 Ratio_min,Side Pass_Zone_2 Ratio_25th_percentile,Side Pass_Zone_2 Ratio_median,Side Pass_Zone_2 Ratio_75th_percentile,Side Pass_Zone_2 Ratio_max,Side Pass_Zone_2 Ratio_mean,Side Pass_Zone_3 Ratio_min,Side Pass_Zone_3 Ratio_25th_percentile,Side Pass_Zone_3 Ratio_median,Side Pass_Zone_3 Ratio_75th_percentile,Side Pass_Zone_3 Ratio_max,Side Pass_Zone_3 Ratio_mean,Backward Pass Ratio_min,Backward Pass Ratio_25th_percentile,Backward Pass Ratio_median,Backward Pass Ratio_75th_percentile,Backward Pass Ratio_max,Backward Pass Ratio_mean,Forward Pass Ratio_min,Forward Pass Ratio_25th_percentile,Forward Pass Ratio_median,Forward Pass Ratio_75th_percentile,Forward Pass Ratio_max,Forward Pass Ratio_mean,Side Pass Ratio_min,Side Pass Ratio_25th_percentile,Side Pass Ratio_median,Side Pass Ratio_75th_percentile,Side Pass Ratio_max,Side Pass Ratio_mean,Total Shots_min,Total Shots_25th_percentile,Total Shots_median,Total Shots_75th_percentile,Total Shots_max,Total Shots_mean,Far Shots Ratio_min,Far Shots Ratio_25th_percentile,Far Shots Ratio_median,Far Shots Ratio_75th_percentile,Far Shots Ratio_max,Far Shots Ratio_mean,Middle Distance Shots Ratio_min,Middle Distance Shots Ratio_25th_percentile,Middle Distance Shots Ratio_median,Middle Distance Shots Ratio_75th_percentile,Middle Distance Shots Ratio_max,Middle Distance Shots Ratio_mean,Near Shots Ratio_min,Near Shots Ratio_25th_percentile,Near Shots Ratio_median,Near Shots Ratio_75th_percentile,Near Shots Ratio_max,Near Shots Ratio_mean,Connectivity_min,Connectivity_25th_percentile,Connectivity_median,Connectivity_75th_percentile,Connectivity_max,Connectivity_mean
0,0.005281690140845,0.0258790910079373,0.033090439815418246,0.03957728619306955,0.0805812417437252,0.033554113567393525,0.0563063063063063,0.08605127716355312,0.09485351045189674,0.10415971295060075,0.1475095785440613,0.0955745414277996,0.0563063063063063,0.0868935705892227,0.09556089053971414,0.10508326159874137,0.1494252873563218,0.09600366746225915,0.6666666666666666,0.7552436861737908,0.7765972653237789,0.7965437889985396,0.8618233618233618,0.7748676775425476,278,488.0,551.0,626.0,1008,563.7820037105752,0.040625,0.08674406695578418,0.10621707531824079,0.1278233534912924,0.1973094170403587,0.10770437642373157,0.7868852459016393,0.8522544773213938,0.874674147469759,0.8949157772502484,0.9505061867266592,0.8736304118670385,0.0087719298245614,0.0497517977015489,0.06549671592775035,0.08369583248852593,0.1560975609756097,0.06790285599821401,0.8426395939086294,0.9030837004405288,0.9220981510701136,0.9387755102040816,0.9912280701754386,0.9199954598692418,0.0080645161290322,0.0886331155573703,0.1216430458803747,0.15892492418146928,0.3855421686746988,0.1254974944691884,0.6144578313253012,0.84,0.8767123287671232,0.9102564102564102,0.9919354838709676,0.8732518696982137,0.0467836257309941,0.1333333333333333,0.1666666666666666,0.20306838768115942,0.375,0.17035370125003407,0.6071428571428571,0.746907040328093,0.7829014396456256,0.8189485473798535,0.9154929577464788,0.7805594038591468,0.0,0.011309475946461525,0.0156950672645739,0.020587612431100077,0.0435458786936236,0.016430167290996486,0.0181818181818181,0.058338908578041325,0.0706521739130434,0.08198149752536868,0.1334332833583208,0.07066819730224963,0.016260162601626,0.0415810707889915,0.052426065561962346,0.06405672721674874,0.116412213740458,0.05351655168701934,0.0292275574112734,0.07993444470811575,0.09744496977541385,0.1145833333333333,0.1783295711060948,0.09738905143754532,0.0968858131487889,0.14397665369649804,0.16,0.17574442910668503,0.2456140350877192,0.1602446702494015,0.0142276422764227,0.04240570904835737,0.0540629879478246,0.06481391967455272,0.1265646731571627,0.054504712867710484,0.0427974947807933,0.09978005865102632,0.12109349574596676,0.147587966016216,0.2692913385826772,0.1254407134099407,0.1309255079006772,0.24230966472744392,0.27124962496249627,0.3042247858225342,0.4412811387900356,0.27445684523246594,0.0333333333333333,0.12159934275096212,0.1439470555538399,0.1691519169949509,0.3001402524544179,0.1473490905226702,0.0779220779220779,0.12450986316453819,0.1393291042220446,0.15563880227793953,0.2035661218424962,0.14061491628026557,0.2297872340425532,0.29140443791557136,0.31136884715841806,0.33276735787511647,0.4043715846994535,0.31213843455465745,0.4513274336283185,0.5234935180404979,0.5480589839883854,0.5710656903170767,0.6619718309859155,0.5472466491650769,3.0,11.0,14.0,17.0,39.0,14.292207792207792,0.0,0.1875,0.2777777777777778,0.3846153846153846,0.8888888888888888,0.28854687343220997,0.0,0.3333333333333333,0.45,0.5454545454545454,1.0,0.4476223554550312,0.0,0.1666666666666666,0.2631578947368421,0.3494565217391304,0.8,0.26383077111275877,5.352380952380952,7.515484515484516,8.087912087912088,8.700549450549449,10.791208791208792,8.085607867704342
1,0.0028011204481792,0.02554290947148085,0.0337078651685393,0.04309856126358583,0.0880503144654088,0.035094369816828376,0.0335570469798657,0.07501675603217157,0.08567059851463521,0.095505617977528,0.1401515151515151,0.08534134818417563,0.036,0.07616122221570577,0.0857142857142857,0.0955287300005068,0.1439688715953307,0.08591424448217251,0.6536964980544747,0.7715973821939066,0.7940441418144158,0.815699528032634,0.8947368421052632,0.7936500375168233,121,274.0,324.0,368.0,536,321.69595782073816,0.1213235294117647,0.18505024579109927,0.2056338028169014,0.23144029260577298,0.3532338308457711,0.21003546134636772,0.6119402985074627,0.75,0.7755906522855676,0.7950279229971798,0.8566176470588235,0.7701628221003488,0.0542168674698795,0.1065989847715736,0.13229217306757413,0.15756537982565372,0.304,0.13475007670525538,0.672,0.8241161616161616,0.8496486313823775,0.8743383972763425,0.9387755102040816,0.8466955268623598,0.1037735849056603,0.2441860465116279,0.2857142857142857,0.3333333333333333,0.5301204819277109,0.2914741563114629,0.4698795180722891,0.6636118272639381,0.7115384615384616,0.7529081295439524,0.8962264150943396,0.706640693077315,0.0,0.1967213114754098,0.2386363636363636,0.2784483883596502,0.5,0.23990846045586103,0.3888888888888889,0.6666666666666666,0.7128435782108946,0.75659195781147,1.0,0.7100822101113976,0.0025252525252525,0.017681263139061574,0.02489332695950845,0.03293105147729228,0.0737327188940092,0.02620136946048426,0.0108108108108108,0.05840043143451975,0.07050445203186714,0.08171082563896688,0.1365461847389558,0.07083484496123034,0.0060975609756097,0.0339445733810398,0.0440973910225247,0.05670161938184425,0.1060171919770773,0.04585478047440144,0.0641592920353982,0.14612130520302852,0.1715345763767586,0.20379370629370624,0.3881578947368421,0.1772076344896119,0.0710382513661202,0.15298945338485803,0.173234778048928,0.1918405543166613,0.3104693140794224,0.17308734104312182,0.0041666666666666,0.0383825079030558,0.05077693846578365,0.06382915090780253,0.1189189189189189,0.051995151991907615,0.0385852090032154,0.10098542427532654,0.12419017763845344,0.15012798634812285,0.2643312101910828,0.12800149319904067,0.0829268292682926,0.16970914787820984,0.19627343558016153,0.22404979253112028,0.3341176470588235,0.1967897409324869,0.0299145299145299,0.1066666666666666,0.12814197296955915,0.15199495381457406,0.2412868632707774,0.13002764344771464,0.0460526315789473,0.12561651111616964,0.14206889203464385,0.15913612249819142,0.2366071428571428,0.14289099489611615,0.2936288088642659,0.3747526385224274,0.3985327675960921,0.427536231884058,0.5705882352941176,0.40229012752464144,0.2746113989637305,0.4267782426778242,0.4573363978985838,0.48393565637398656,0.5803814713896458,0.45481887757924233,0.0,7.0,10.0,12.0,26.0,9.809314586994727,0.0,0.1818181818181818,0.2857142857142857,0.4,1.0,0.287462254693918,0.0,0.3333333333333333,0.4444444444444444,0.5714285714285714,1.0,0.45202997104914044,0.0,0.1428571428571428,0.25,0.3571428571428571,1.0,0.2578715703905092,3.21978021978022,6.286255411255411,7.0054945054945055,7.670329670329671,9.615384615384617,6.947390336669774
2,0.0026737967914438,0.027027027027027,0.034569683993003905,0.042209933865606675,0.0808823529411764,0.03521828749930279,0.0508474576271186,0.08738786094757495,0.09642806520198441,0.10569686411149826,0.1519756838905775,0.09708344689237504,0.0529661016949152,0.08807120551117552,0.0970974083286528,0.10649341351660932,0.1519756838905775,0.09786612743859721,0.660455486542443,0.749376511605993,0.771176744366443,0.7920963574417488,0.8771186440677966,0.7698321381697247,189,361.75,409.0,457.25,648,411.91434540389974,0.0671834625322997,0.12857256193101801,0.1472868217054263,0.1643356643356643,0.231578947368421,0.1459801733769287,0.7631578947368421,0.8195845485432515,0.8351657202690186,0.8550531514817229,0.9208074534161492,0.8370673331553367,0.0140845070422535,0.0708661417322834,0.08985399986543766,0.1091703056768559,0.1981566820276497,0.0910670985286402,0.7880184331797235,0.8744851639588482,0.8942910354213673,0.9135301968635303,0.9665071770334928,0.8937046872187824,0.0452261306532663,0.1544117647058823,0.19215384615384615,0.2283664415044566,0.3979591836734694,0.19286349726517676,0.6020408163265306,0.7711864406779662,0.806350806451613,0.8443078324225866,0.9547738693467336,0.8056375052022124,0.0212765957446808,0.16,0.1979166666666666,0.23613845144356954,0.4285714285714285,0.20066069227324368,0.5,0.7129400440044004,0.75,0.7901732377538828,0.9736842105263158,0.7501625744749013,0.0028571428571428,0.01931330472103,0.026417179162850198,0.033593646810196776,0.0785340314136125,0.027381142518643983,0.0252365930599369,0.0690537084398976,0.0804597701149425,0.09205692885237379,0.146417445482866,0.08093959800327775,0.0026881720430107,0.030728826277442875,0.04033114170262305,0.05129521402622012,0.1117824773413897,0.04179470828139436,0.0747422680412371,0.12787139870838152,0.14631420010300106,0.16706899894309601,0.291005291005291,0.14929359411481424,0.062200956937799,0.1395993318582151,0.15738099426962898,0.17360877267469943,0.2368421052631578,0.15670264201021689,0.0089820359281437,0.0320035001296344,0.04116934909557035,0.0512195121951219,0.1061946902654867,0.04224968232523412,0.0610687022900763,0.13021793099918097,0.1580721747388414,0.1864406779661017,0.361244019138756,0.160897107652249,0.0997920997920998,0.20233204987575826,0.2288856920218186,0.2579216408432817,0.3627906976744186,0.23058338017812077,0.0303030303030303,0.09057995170155703,0.1098494859316079,0.1293924148606811,0.2050632911392405,0.11015814491604854,0.0828571428571428,0.1344488267004915,0.1490754458943529,0.16364989177489175,0.2408026755852843,0.15011544880331618,0.2481481481481481,0.32643188854489164,0.34794568035208295,0.3688647559337214,0.4469026548672566,0.34824591845026537,0.3277591973244147,0.4796047033341069,0.5030645080509855,0.5251466949120768,0.6196172248803827,0.5016386327464184,1.0,7.0,9.0,12.0,23.0,9.673398328690809,0.0,0.1818181818181818,0.2857142857142857,0.4,1.0,0.2970258382115513,0.0,0.3333333333333333,0.4285714285714285,0.5454545454545454,1.0,0.43375257290791847,0.0,0.1666666666666666,0.2666666666666666,0.3648325358851674,1.0,0.2692215888805301,4.076923076923077,6.717948717948718,7.362637362637362,8.021978021978022,10.406593406593409,7.3766211272478674
674,0.0028011204481792,0.02338862725803045,0.03033478149757215,0.035742434736917475,0.0650602409638554,0.030271500714696267,0.056547619047619,0.08362183348838625,0.08810906336783635,0.10172488703510595,0.1268882175226586,0.09053163897915474,0.056547619047619,0.08309813198466426,0.08933041301627029,0.1021101112341988,0.1320224719101123,0.09119680738185448,0.7106741573033708,0.7602575289593115,0.7936779059449867,0.8119737948740648,0.8578680203045685,0.7880000529242943,279,359.25,413.5,468.75,565,413.7894736842105,0.0867256637168141,0.11080102282199743,0.1284319022192909,0.14668683161536164,0.1938534278959811,0.1334995794561262,0.7805555555555556,0.8277045357654993,0.8449036323202372,0.8732831749994221,0.8992042440318302,0.8458180000953659,0.03954802259887,0.06266447368421052,0.07182215188018405,0.09560810810810808,0.1756756756756756,0.0816690461704968,0.8063063063063063,0.8889019189765459,0.9071691176470589,0.9283997252747254,0.943502824858757,0.9023944020072454,0.0777777777777777,0.12357252178008,0.15645795523290978,0.20386780650542116,0.3260869565217391,0.1675001412033089,0.6739130434782609,0.7897950673180032,0.8391560798548094,0.8763794567062818,0.9222222222222224,0.8309542164476582,0.0843373493975903,0.15912586122047243,0.19582897641454627,0.24588989441930614,0.2948717948717949,0.19800807714560315,0.63,0.7073396926338102,0.7546209186496956,0.7847985347985348,0.8823529411764706,0.7467531712478539,0.0044052863436123,0.013697836552867574,0.017701092353525252,0.027762970859985726,0.0361842105263157,0.019311878966764756,0.0338600451467268,0.06050622481735138,0.07259552042160736,0.07919891952910818,0.1114206128133704,0.07173606893738847,0.0203389830508474,0.031164236706689497,0.045163170163170105,0.05368135927111543,0.0902934537246049,0.04574491456573227,0.0748792270531401,0.11045254305166192,0.12911838344448628,0.14631372304624202,0.25,0.12993879373142292,0.110609480812641,0.13287103870213782,0.15594886922320544,0.165588848271404,0.1898305084745762,0.15051095427448544,0.0245283018867924,0.037535479685345825,0.04385072094995755,0.05298090358639958,0.0866666666666666,0.0462350583022944,0.0827423167848699,0.11924336864109712,0.14583333333333331,0.173584457533726,0.2320754716981132,0.14686561314056484,0.1555555555555555,0.22896577522325665,0.2475497192882291,0.28070649152623134,0.3309692671394799,0.25371130903151506,0.0689655172413793,0.1128655594928062,0.13364142820967329,0.1591633261383492,0.2166064981949458,0.1359454090498315,0.0892448512585812,0.12373626373626367,0.13495696400625976,0.15244830851118274,0.1787610619469026,0.13679286246988562,0.2689393939393939,0.3007998747812686,0.3259482409532106,0.34563439849624056,0.4444444444444444,0.32668480630820285,0.4194444444444444,0.5124724061810154,0.534567285720221,0.5608974358974359,0.6174242424242424,0.5365223312219115,3.0,8.0,11.0,14.0,21.0,11.0,0.0,0.23557692307692302,0.3333333333333333,0.4166666666666667,0.75,0.32408113777573605,0.125,0.3333333333333333,0.4375,0.5928571428571429,0.8181818181818182,0.45823486301325633,0.0,0.125,0.2111111111111111,0.3333333333333333,0.4375,0.21768399921100753,5.362637362637362,6.447802197802198,6.8901098901098905,7.4633699633699635,8.593406593406593,6.916570271833429
675,0.016260162601626,0.025263273365511173,0.02873295046661875,0.0380210575405366,0.0473773265651438,0.031677074846506226,0.0761061946902654,0.08971809826793911,0.09350090880879544,0.10156309733160025,0.127906976744186,0.09608571385406454,0.0791925465838509,0.08993558291442158,0.0946054750402576,0.10161824668705398,0.1302325581395348,0.09715208637637486,0.7046511627906977,0.7632613013731493,0.780154367260814,0.7904404223663494,0.8131868131868132,0.7750851249230543,368,548.25,588.5,635.5,799,581.078947368421,0.0739030023094688,0.09145835447462475,0.11359045408155165,0.13247603080794357,0.1831932773109243,0.11445034001799448,0.8066528066528067,0.8450373274611955,0.8662733780380839,0.8900653017390702,0.9102112676056338,0.8654206822850128,0.0218181818181818,0.05340557275541792,0.0714285714285714,0.08074208599102285,0.1310344827586207,0.06818857374720316,0.8413793103448276,0.899187725631769,0.913318155947638,0.9329721362229101,0.9636363636363636,0.9166632445798178,0.0683229813664596,0.08835772357723574,0.10497329773030706,0.1284798534798534,0.2209302325581395,0.11340570665137542,0.7790697674418605,0.8694085719633166,0.8950267022696929,0.9116422764227642,0.9316770186335404,0.8860386810581361,0.0777777777777777,0.15648835291692434,0.18448879381593658,0.2280392060043452,0.3127962085308057,0.18760973717119525,0.6262626262626263,0.7321691176470588,0.7740246137732391,0.7929669030732861,0.855072463768116,0.7651532771159283,0.0051724137931034,0.012607345333035026,0.016340043628776002,0.0235340202728843,0.0706860706860706,0.018901328245958526,0.043103448275862,0.06215724881018525,0.07464121496538365,0.08391653253085117,0.1126050420168067,0.07387546335805766,0.0249480249480249,0.04580729137287193,0.058270111588589996,0.06957893931472432,0.1014040561622464,0.05784025768618845,0.05,0.08094062709762778,0.09224828375286034,0.10530718649079801,0.1683991683991684,0.09543361263763118,0.112375533428165,0.13777556644213101,0.14582306165535197,0.16069822808678527,0.2144469525959368,0.15152412309118307,0.0246478873239436,0.048901836373619625,0.06185561078891645,0.0729464115743384,0.0985221674876847,0.06086638409874319,0.0746812386156648,0.10434918818786092,0.1235140544119417,0.1415279704114655,0.2910602910602911,0.12984048685877844,0.0997920997920998,0.2137791837289188,0.230566534914361,0.26423837879369955,0.3101449275362319,0.2404069114262973,0.1091549295774647,0.13700721398089816,0.16043605231176644,0.1924030897881085,0.2987249544626594,0.1713114325971618,0.1120689655172413,0.139170848540146,0.14743241407417462,0.16444692123494017,0.2016806722689075,0.15061704929020472,0.2588904694167852,0.28803329998204164,0.31022196070739755,0.32166029157043885,0.3634311512415349,0.3078241198275576,0.4672686230248307,0.5225173210161662,0.533135756030026,0.5702538761983666,0.5974499089253188,0.5415588308822376,10.0,12.25,15.0,20.0,27.0,16.605263157894736,0.0555555555555555,0.1818181818181818,0.3,0.3805668016194332,0.4736842105263157,0.2837423713961163,0.2631578947368421,0.3409090909090909,0.45227272727272727,0.5437062937062936,0.7142857142857143,0.45100541103993963,0.0,0.18899521531100474,0.27525252525252525,0.3333333333333333,0.4545454545454545,0.26525221756394396,6.910256410256411,8.013736263736263,8.587912087912088,9.280219780219781,10.56043956043956,8.525014459224986
676,0.0157728706624605,0.02741228070175435,0.0335443037974683,0.04214053397190748,0.059171597633136,0.035384326627247574,0.0788091068301225,0.08921606199965933,0.0977722027619872,0.10717324365934683,0.1280276816608996,0.09911812559902879,0.0823117338003502,0.08915578675370595,0.0967741935483871,0.10532945736434102,0.1314878892733564,0.09835900491059331,0.6903114186851211,0.7501161190226061,0.7664796802773497,0.7927833697146092,0.8098039215686275,0.7671385428631302,440,527.0,592.0,682.0,821,612.1052631578947,0.0414673046251993,0.07399752558335805,0.0829030892932712,0.10028832199067217,0.1295336787564766,0.08653127599825021,0.8497409326424871,0.8731701838581729,0.8905755973669207,0.9054463719924842,0.9298245614035088,0.8900528799428767,0.0140845070422535,0.045413831545765525,0.05724647661020055,0.07032546727285845,0.1070336391437308,0.057885297381773546,0.8740458015267175,0.9097593582887701,0.9312177172372811,0.9437455672104222,0.9812206572769951,0.9286025352720401,0.0353982300884955,0.0821239406779661,0.1091022755688922,0.1362727272727272,0.2569444444444444,0.11399596899732747,0.7430555555555556,0.857909090909091,0.8908977244311078,0.9155605472738411,0.9646017699115044,0.8847379311495063,0.0492957746478873,0.0870923913043478,0.10486111111111104,0.1303516094352747,0.1596638655462184,0.10633279319730113,0.7615894039735099,0.8069727891156463,0.8264912280701755,0.851530612244898,0.9154929577464788,0.8300010515280559,0.0045871559633027,0.0137649915749826,0.018799423817503,0.0270622981255881,0.0641247833622183,0.021734113545095177,0.039274924471299,0.06384034312784068,0.0715994531784005,0.0852842327635874,0.1021897810218978,0.07121736793228574,0.0226480836236933,0.0483592400690846,0.0545373858690007,0.065040650406504,0.1082981715893108,0.05717804755122763,0.055045871559633,0.07013823321137724,0.0935680873180873,0.1129858993902439,0.1911196911196911,0.0967067085922488,0.1131756756756756,0.14053286743830523,0.1497821433885669,0.16165565327476572,0.1788990825688073,0.14983082662540892,0.0231213872832369,0.0425252424604756,0.0577779014131523,0.07689031386871528,0.0974658869395711,0.05919752003899677,0.0759312320916905,0.09695721118852033,0.1206597804994229,0.15060563612392877,0.2413127413127413,0.1303278756339324,0.1505791505791505,0.23168651146259106,0.2581289447458753,0.28741584346885196,0.3480314960629921,0.2586930023966123,0.077720207253886,0.1139060023661242,0.1511588847833389,0.18315888867550092,0.2584459459459459,0.15511453768419195,0.1131756756756756,0.13131824316034837,0.15053925877096605,0.1689689837162343,0.1921259842519685,0.15012952902860863,0.2488188976377952,0.2962456605521349,0.3046548240048874,0.3216908028455285,0.3488372093023256,0.3057350552566545,0.4748062015503876,0.5224445522692431,0.5471727299930516,0.5674457121825544,0.6030405405405406,0.5441354157147368,6.0,11.0,13.0,16.0,21.0,13.210526315789474,0.0,0.14560439560439553,0.25,0.3480392156862745,0.5384615384615384,0.250340813365296,0.25,0.3884615384615384,0.4721362229102166,0.5714285714285714,0.8125,0.47282440890270444,0.0769230769230769,0.18323863636363635,0.2857142857142857,0.35119047619047616,0.5789473684210527,0.2768347777319995,6.967032967032967,7.84065934065934,8.543956043956044,8.876373626373628,9.835164835164836,8.39892563576774
677,0.0134831460674157,0.025304995815360824,0.036205766710353846,0.04357825215237642,0.077720207253886,0.03673136903122716,0.0571428571428571,0.0855660198641444,0.0954972978590729,0.10095430377207056,0.1287878787878787,0.09238833294458161,0.0602910602910602,0.08759449588040427,0.09693903129006146,0.10161264688390785,0.1237373737373737,0.09313694220445405,0.696969696969697,0.7561238018648525,0.7739860752352958,0.7914923367079277,0.8607068607068608,0.777743355819737,246,329.25,396.5,426.0,544,382.60526315789474,0.1047904191616766,0.14148351648351645,0.16114880144730892,0.1904051449329083,0.2242424242424242,0.1646164018333195,0.7454545454545455,0.7868541033434651,0.809995249881247,0.8401288366805608,0.8726899383983573,0.8131415669403054,0.0404624277456647,0.06733576642335759,0.0947705518018018,0.11707760391970914,0.176,0.09552610631102053,0.808,0.8493265993265994,0.8791891891891892,0.9151785714285714,0.9541984732824428,0.8822426981900778,0.0802469135802469,0.19434161819143309,0.21805464956149884,0.2574494406196213,0.3432835820895522,0.22056709865292892,0.6567164179104478,0.7425505593803787,0.7782018659881256,0.8016777663934427,0.9197530864197532,0.7772801721990751,0.1176470588235294,0.19830866256645469,0.21751471825063073,0.25740092312589524,0.3384615384615385,0.22828635499861755,0.6097560975609756,0.6890124902419984,0.7184466019417476,0.766232337554393,0.8235294117647058,0.7229019649699716,0.0025062656641604,0.014101479915433375,0.01784353857524585,0.02204860925595455,0.0398009950248756,0.018870114350220523,0.0424107142857142,0.05964082028879985,0.07185886402753869,0.08370143955827247,0.1272727272727272,0.07267643358960116,0.0196078431372549,0.03929063360881537,0.05112189658390889,0.06594368533691287,0.093073593073593,0.051503709635802315,0.082135523613963,0.12378246753246748,0.14412066083017233,0.16398601398601398,0.2493224932249322,0.14514658762174404,0.1219512195121951,0.14043707832208852,0.1630536402944957,0.17827355979283,0.2195121951219512,0.16247532128563197,0.0171232876712328,0.0456152406815585,0.05848860183985205,0.06661841713142318,0.1038961038961039,0.05779052996491654,0.0764462809917355,0.10960108910290535,0.1294188673366051,0.15573890186915887,0.2439024390243902,0.13852785677943635,0.1219512195121951,0.18127503337783707,0.2222254844392249,0.2529351448346578,0.3293413173652694,0.21985427156729798,0.0759493670886076,0.12060090345624537,0.13713883016208595,0.15028876289748916,0.1948051948051948,0.13315517520534878,0.1027397260273972,0.12196430480670829,0.14037843347359064,0.16156554625638642,0.1927272727272727,0.1430502575756241,0.2689938398357289,0.336846037485242,0.36534538035558145,0.38849305866547246,0.4796747967479675,0.36541243887229263,0.381625441696113,0.46580559045226133,0.49280242909392036,0.5211551112053453,0.592814371257485,0.4915373035520832,3.0,8.0,10.0,12.0,21.0,10.657894736842104,0.0,0.1666666666666666,0.27619047619047615,0.375,0.8,0.2931984681984682,0.0,0.3333333333333333,0.4307692307692308,0.559375,0.7777777777777778,0.4342607319581004,0.1111111111111111,0.17187499999999994,0.2727272727272727,0.3333333333333333,0.4666666666666667,0.2725407998434314,5.681818181818182,6.606684981684982,7.450549450549451,8.08882783882784,9.73076923076923,7.392769511190564
