,ABAB_min,ABAB_25th_percentile,ABAB_median,ABAB_75th_percentile,ABAB_max,ABAB_mean,ABCA_min,ABCA_25th_percentile,ABCA_median,ABCA_75th_percentile,ABCA_max,ABCA_mean,ABCB_min,ABCB_25th_percentile,ABCB_median,ABCB_75th_percentile,ABCB_max,ABCB_mean,ABCD_min,ABCD_25th_percentile,ABCD_median,ABCD_75th_percentile,ABCD_max,ABCD_mean,Total_Passes_min,Total_Passes_25th_percentile,Total_Passes_median,Total_Passes_75th_percentile,Total_Passes_max,Total_Passes_mean,High_pass_Ratio_Total_min,High_pass_Ratio_Total_25th_percentile,High_pass_Ratio_Total_median,High_pass_Ratio_Total_75th_percentile,High_pass_Ratio_Total_max,High_pass_Ratio_Total_mean,Low_pass_Ratio_Total_min,Low_pass_Ratio_Total_25th_percentile,Low_pass_Ratio_Total_median,Low_pass_Ratio_Total_75th_percentile,Low_pass_Ratio_Total_max,Low_pass_Ratio_Total_mean,Smart_pass_Ratio_Total_min,Smart_pass_Ratio_Total_25th_percentile,Smart_pass_Ratio_Total_median,Smart_pass_Ratio_Total_75th_percentile,Smart_pass_Ratio_Total_max,Smart_pass_Ratio_Total_mean,High_pass_Ratio_Zone2_min,High_pass_Ratio_Zone2_25th_percentile,High_pass_Ratio_Zone2_median,High_pass_Ratio_Zone2_75th_percentile,High_pass_Ratio_Zone2_max,High_pass_Ratio_Zone2_mean,Low_pass_Ratio_Zone2_min,Low_pass_Ratio_Zone2_25th_percentile,Low_pass_Ratio_Zone2_median,Low_pass_Ratio_Zone2_75th_percentile,Low_pass_Ratio_Zone2_max,Low_pass_Ratio_Zone2_mean,High_pass_Ratio_Zone3_min,High_pass_Ratio_Zone3_25th_percentile,High_pass_Ratio_Zone3_median,High_pass_Ratio_Zone3_75th_percentile,High_pass_Ratio_Zone3_max,High_pass_Ratio_Zone3_mean,Low_pass_Ratio_Zone3_min,Low_pass_Ratio_Zone3_25th_percentile,Low_pass_Ratio_Zone3_median,Low_pass_Ratio_Zone3_75th_percentile,Low_pass_Ratio_Zone3_max,Low_pass_Ratio_Zone3_mean,High_pass_Ratio_Zone1_min,High_pass_Ratio_Zone1_25th_percentile,High_pass_Ratio_Zone1_median,High_pass_Ratio_Zone1_75th_percentile,High_pass_Ratio_Zone1_max,High_pass_Ratio_Zone1_mean,Low_pass_Ratio_Zone1_min,Low_pass_Ratio_Zone1_25th_percentile,Low_pass_Ratio_Zone1_median,Low_pass_Ratio_Zone1_75th_percentile,Low_pass_Ratio_Zone1_max,Low_pass_Ratio_Zone1_mean,Backward Pass_Zone_1 Ratio_min,Backward Pass_Zone_1 Ratio_25th_percentile,Backward Pass_Zone_1 Ratio_median,Backward Pass_Zone_1 Ratio_75th_percentile,Backward Pass_Zone_1 Ratio_max,Backward Pass_Zone_1 Ratio_mean,Backward Pass_Zone_2 Ratio_min,Backward Pass_Zone_2 Ratio_25th_percentile,Backward Pass_Zone_2 Ratio_median,Backward Pass_Zone_2 Ratio_75th_percentile,Backward Pass_Zone_2 Ratio_max,Backward Pass_Zone_2 Ratio_mean,Backward Pass_Zone_3 Ratio_min,Backward Pass_Zone_3 Ratio_25th_percentile,Backward Pass_Zone_3 Ratio_median,Backward Pass_Zone_3 Ratio_75th_percentile,Backward Pass_Zone_3 Ratio_max,Backward Pass_Zone_3 Ratio_mean,Forward Pass_Zone_1 Ratio_min,Forward Pass_Zone_1 Ratio_25th_percentile,Forward Pass_Zone_1 Ratio_median,Forward Pass_Zone_1 Ratio_75th_percentile,Forward Pass_Zone_1 Ratio_max,Forward Pass_Zone_1 Ratio_mean,Forward Pass_Zone_2 Ratio_min,Forward Pass_Zone_2 Ratio_25th_percentile,Forward Pass_Zone_2 Ratio_median,Forward Pass_Zone_2 Ratio_75th_percentile,Forward Pass_Zone_2 Ratio_max,Forward Pass_Zone_2 Ratio_mean,Forward Pass_Zone_3 Ratio_min,Forward Pass_Zone_3 Ratio_25th_percentile,Forward Pass_Zone_3 Ratio_median,Forward Pass_Zone_3 Ratio_75th_percentile,Forward Pass_Zone_3 Ratio_max,Forward Pass_Zone_3 Ratio_mean,Side Pass_Zone_1 Ratio_min,Side Pass_Zone_1 Ratio_25th_percentile,Side Pass_Zone_1 Ratio_median,Side Pass_Zone_1 Ratio_75th_percentile,Side Pass_Zone_1 Ratio_max,Side Pass_Zone_1 Ratio_mean,Side Pass_Zone_2 Ratio_min,Side Pass_Zone_2 Ratio_25th_percentile,Side Pass_Zone_2 Ratio_median,Side Pass_Zone_2 Ratio_75th_percentile,Side Pass_Zone_2 Ratio_max,Side Pass_Zone_2 Ratio_mean,Side Pass_Zone_3 Ratio_min,Side Pass_Zone_3 Ratio_25th_percentile,Side Pass_Zone_3 Ratio_median,Side Pass_Zone_3 Ratio_75th_percentile,Side Pass_Zone_3 Ratio_max,Side Pass_Zone_3 Ratio_mean,Backward Pass Ratio_min,Backward Pass Ratio_25th_percentile,Backward Pass Ratio_median,Backward Pass Ratio_75th_percentile,Backward Pass Ratio_max,Backward Pass Ratio_mean,Forward Pass Ratio_min,Forward Pass Ratio_25th_percentile,Forward Pass Ratio_median,Forward Pass Ratio_75th_percentile,Forward Pass Ratio_max,Forward Pass Ratio_mean,Side Pass Ratio_min,Side Pass Ratio_25th_percentile,Side Pass Ratio_median,Side Pass Ratio_75th_percentile,Side Pass Ratio_max,Side Pass Ratio_mean,Short Ratio_min,Short Ratio_25th_percentile,Short Ratio_median,Short Ratio_75th_percentile,Short Ratio_max,Short Ratio_mean,Middle Ratio_min,Middle Ratio_25th_percentile,Middle Ratio_median,Middle Ratio_75th_percentile,Middle Ratio_max,Middle Ratio_mean,Long Ratio_min,Long Ratio_25th_percentile,Long Ratio_median,Long Ratio_75th_percentile,Long Ratio_max,Long Ratio_mean,average_pass_length_min,average_pass_length_25th_percentile,average_pass_length_median,average_pass_length_75th_percentile,average_pass_length_max,average_pass_length_mean,Total Shots_min,Total Shots_25th_percentile,Total Shots_median,Total Shots_75th_percentile,Total Shots_max,Total Shots_mean,Far Shots Ratio_min,Far Shots Ratio_25th_percentile,Far Shots Ratio_median,Far Shots Ratio_75th_percentile,Far Shots Ratio_max,Far Shots Ratio_mean,Middle Distance Shots Ratio Ratio_min,Middle Distance Shots Ratio Ratio_25th_percentile,Middle Distance Shots Ratio Ratio_median,Middle Distance Shots Ratio Ratio_75th_percentile,Middle Distance Shots Ratio Ratio_max,Middle Distance Shots Ratio Ratio_mean,Near Shots Ratio_min,Near Shots Ratio_25th_percentile,Near Shots Ratio_median,Near Shots Ratio_75th_percentile,Near Shots Ratio_max,Near Shots Ratio_mean,Connectivity_min,Connectivity_25th_percentile,Connectivity_median,Connectivity_75th_percentile,Connectivity_max,Connectivity_mean
0,0.0037453183520599,0.025,0.0342679127725856,0.044626261285183155,0.0945945945945946,0.03551760649416538,0.0329218106995884,0.0736842105263157,0.0839694656488549,0.09453640886476705,0.1422413793103448,0.0842373238721561,0.037037037037037,0.074074074074074,0.084,0.0955093941042793,0.145374449339207,0.08477198810227818,0.67578125,0.7719943240454077,0.7953795379537953,0.8210897781817149,0.9218106995884774,0.7954730815314003,151,236.0,260.0,287.0,392,260.86122945830795,0.0766423357664233,0.1299350649350649,0.1458333333333333,0.1632653061224489,0.2222222222222222,0.1463269480340063,0.7663551401869159,0.8205128205128205,0.8374558303886925,0.8544776119402985,0.9083969465648856,0.8378103831739586,0.0,0.008146673303467699,0.0145454545454545,0.0219780219780219,0.0580357142857142,0.015862668792034962,0.0,0.0691823899371069,0.0888888888888888,0.1111111111111111,0.1798561151079136,0.09021805747653515,0.7948717948717948,0.8723404255319149,0.8947368421052632,0.9154929577464788,0.9775280898876404,0.8934339117108085,0.0,0.125,0.1666666666666666,0.2127659574468085,0.5263157894736842,0.17070738123528573,0.4736842105263157,0.7379000780640126,0.782608695652174,0.8285714285714286,1.0,0.7822327137127992,0.0507246376811594,0.1666666666666666,0.2,0.23562458691341698,0.417910447761194,0.20226744811216385,0.582089552238806,0.7614157631359466,0.7983870967741935,0.8333333333333334,0.9420289855072465,0.796116795903731,0.0,0.021857996018579948,0.0305676855895196,0.04023473070048225,0.0927152317880794,0.03188495346522995,0.0175438596491228,0.0607476635514018,0.0732600732600732,0.0858737813961034,0.1376146788990825,0.07395813696219061,0.0,0.0238095238095238,0.0366300366300366,0.0528455284552845,0.132,0.03961155520987774,0.0692041522491349,0.1529631255487269,0.1764705882352941,0.2019704433497537,0.3179487179487179,0.17895156104347837,0.0581818181818181,0.13766649064131894,0.1573770491803278,0.1784232365145228,0.2655737704918032,0.15784787613650952,0.0,0.0259740259740259,0.0355029585798816,0.046547739419326856,0.0972762645914396,0.03715962148133737,0.0656716417910447,0.1393979496113642,0.1666666666666666,0.1976709195955705,0.3672727272727272,0.1706617223532865,0.0716510903426791,0.18356902689873417,0.2114093959731543,0.23962349274054626,0.3564356435643564,0.212109588488169,0.0123456790123456,0.0758611205145565,0.0952380952380952,0.1171299871299871,0.2033195020746888,0.09781498485992056,0.0568181818181818,0.12607119314436382,0.1439688715953307,0.1634241245136186,0.2440191387559808,0.1454546456372984,0.2763157894736842,0.3498342613965802,0.3730769230769231,0.3978847013257858,0.4837662337662338,0.37395905866132534,0.3205741626794258,0.45540826556756153,0.4813084112149532,0.5079692659385319,0.6228070175438597,0.4805862957013761,0.1567164179104477,0.2976666407404527,0.3320754716981132,0.37003937007874016,0.5307262569832403,0.3326995748446142,0.1962962962962963,0.29919646314702464,0.3253588516746411,0.351128074639525,0.4364406779661017,0.32518182643733173,0.1607142857142857,0.31172793198299575,0.3408239700374532,0.37173814386203763,0.4973544973544973,0.342118598718054,17.929477573510464,23.098713038183217,24.2952681742546,25.55985481144039,30.3928535137858,24.386021158408166,0.0,3.0,4.0,6.0,14.0,4.393791844187462,0.0,0.0,0.3,0.5,1.0,0.311428773769005,0.0,0.0008369961034757,0.0015290519877675,0.00223463966123355,0.0062893081761006,0.0015895059215965646,0.0,0.0,0.25,0.4,1.0,0.2519502915425009,3.3076923076923075,5.5265567765567765,6.087912087912088,6.703296703296704,8.705128205128204,6.117039381798968
1,0.0,0.024169257675864676,0.03297033931205835,0.04415018219677247,0.0945454545454545,0.03470590944577438,0.0215827338129496,0.06577403014578698,0.0765166722426675,0.0880125786163522,0.145374449339207,0.07755145940072772,0.0323741007194244,0.0666666666666666,0.0774550648732293,0.08842949008242004,0.1325966850828729,0.07806249693395315,0.6563876651982379,0.7871997254632808,0.8103448275862069,0.8333333333333334,0.9280575539568344,0.8096801342195447,107,199.0,227.0,255.0,360,227.63215859030836,0.1263736263736263,0.18400455175143474,0.2035714285714285,0.22883908515417603,0.3564356435643564,0.20842518413862446,0.6242424242424243,0.7532066698733366,0.7775985663082438,0.7980737369944112,0.8625592417061612,0.7729707451389891,0.0,0.009946130275773426,0.01662062615101285,0.0253279214822968,0.0802139037433155,0.018604070722386356,0.0348837209302325,0.1078431372549019,0.1333333333333333,0.1595968174503844,0.3258426966292135,0.13610696193888347,0.651685393258427,0.8180159256801594,0.8493887170422743,0.8712308730873087,0.945945945945946,0.8436820268722053,0.0,0.1481481481481481,0.2,0.2424242424242424,0.4444444444444444,0.19915029338826223,0.4615384615384615,0.7058823529411765,0.7562539086929331,0.8048780487804879,0.967741935483871,0.7523489252564884,0.0857142857142857,0.25,0.2933333333333333,0.3385235732009926,0.5230769230769231,0.2965025314130216,0.4769230769230769,0.6591396408469579,0.7045454545454546,0.7473950026581606,0.9142857142857144,0.7012907940045123,0.0,0.0206611570247933,0.028863510136073252,0.03767664008841865,0.0838323353293413,0.02993682481069664,0.006578947368421,0.0553469072240129,0.0675261150721273,0.08152064955894145,0.1454545454545454,0.06888252479135382,0.0,0.029380999261629275,0.044884877027734096,0.0625,0.1179775280898876,0.04705800970910996,0.0866873065015479,0.1748741610738255,0.20456017618862543,0.2363636363636363,0.390728476821192,0.20770893798802137,0.0529801324503311,0.152073732718894,0.1734926847451309,0.1964285714285714,0.2978723404255319,0.1738535118300435,0.0,0.028970535393460277,0.040969618978347194,0.053475935828877,0.1117021276595744,0.042191614200876165,0.044776119402985,0.1122105792989841,0.13770285515924668,0.1650943396226415,0.2931937172774869,0.14099318804592428,0.0833333333333333,0.15457839262187084,0.1821862348178137,0.20716876175933246,0.31629392971246,0.18229794782823444,0.0223880597014925,0.08414684926436562,0.10501141552511414,0.12851209090258042,0.2125,0.10707744079573944,0.0397350993377483,0.1238532110091743,0.146737912949517,0.16680602006688958,0.25,0.1458773593111605,0.2917933130699088,0.39152815214135966,0.42222095225654754,0.4523809523809524,0.5902777777777778,0.4237540640189411,0.26875,0.40175769575612674,0.430353807843951,0.4598660714285714,0.5791666666666667,0.43036857666989825,0.1666666666666666,0.2785388127853881,0.3125,0.34864100420908084,0.4661016949152542,0.31393522151069664,0.1949685534591195,0.2731839442535318,0.2962962962962963,0.32243467480450116,0.4285714285714285,0.29885347831482834,0.2692307692307692,0.3586252250979838,0.38752538688177585,0.41635237247845314,0.5333333333333333,0.3872113001744749,20.998307705504697,25.123368046808693,26.518589498633276,27.955098197092475,34.19731877315486,26.600847632512878,0.0,3.0,5.0,6.0,16.0,4.687224669603524,0.0,0.0,0.2857142857142857,0.5,1.0,0.29879608582802414,0.0,0.0011363636363636,0.0018850158121024,0.002708650986306675,0.0076923076923076,0.001980106056685587,0.0,0.0,0.2111111111111111,0.4,1.0,0.2414965281292374,2.318681318681319,5.093406593406593,5.67948717948718,6.307692307692308,8.6,5.685142317300907
2,0.005524861878453,0.0258899676375404,0.0336700336700336,0.0432098765432098,0.0946969696969697,0.03508852446312299,0.0406976744186046,0.0728643216080402,0.0822784810126582,0.0932944606413994,0.1324503311258278,0.08321546388629232,0.036697247706422,0.073394495412844,0.0833333333333333,0.0935672514619883,0.1336032388663967,0.08375841876118455,0.6840909090909091,0.775,0.7994186046511628,0.8209876543209876,0.8990825688073395,0.7979375928894,195,282.0,311.0,341.0,501,313.0345140781108,0.0270880361173814,0.0782608695652174,0.0943952802359882,0.1106719367588932,0.1612903225806451,0.09458253818567142,0.8243727598566308,0.8726114649681529,0.8885793871866295,0.9074626865671642,0.9683972911963884,0.8895642573431225,0.0,0.0091185410334346,0.0147058823529411,0.0212765957446808,0.0573248407643312,0.015853204471205976,0.0,0.043103448275862,0.0576271186440678,0.0763358778625954,0.1532846715328467,0.06007597177356971,0.8382352941176471,0.90990990990991,0.9290780141843972,0.9452054794520548,1.0,0.9270638442179087,0.0,0.1,0.1333333333333333,0.1724137931034483,0.3103448275862069,0.1368986407329584,0.5967741935483871,0.7777777777777778,0.8181818181818182,0.8571428571428571,1.0,0.8157956034738909,0.0,0.0862068965517241,0.1149425287356321,0.1506849315068493,0.293103448275862,0.11952587779891506,0.7068965517241379,0.8481012658227848,0.8833333333333333,0.9117647058823528,1.0,0.879129439657511,0.0,0.0161290322580645,0.0229226361031518,0.0306513409961685,0.060126582278481,0.024433730279121102,0.0238095238095238,0.0599250936329588,0.0722222222222222,0.0859872611464968,0.1334702258726899,0.07313715756533656,0.0028735632183908,0.0309859154929577,0.0453074433656957,0.0605095541401273,0.1240875912408759,0.047090798950698017,0.0452380952380952,0.1122448979591836,0.131578947368421,0.1529745042492918,0.2483221476510067,0.13250182473975902,0.0673758865248227,0.1322751322751322,0.15,0.1693290734824281,0.2284768211920529,0.15072332832786925,0.0032679738562091,0.0296052631578947,0.0390879478827361,0.0512820512820512,0.1048951048951049,0.04080116238945645,0.0619047619047619,0.1346153846153846,0.1647727272727272,0.1976744186046511,0.3147058823529411,0.1676094840322429,0.1181102362204724,0.2207357859531772,0.2481751824817518,0.2811244979919678,0.4215456674473068,0.25263939874506885,0.0196629213483146,0.087248322147651,0.1091370558375634,0.1311475409836065,0.2437275985663082,0.11106311497044746,0.0622568093385214,0.1245901639344262,0.1448467966573816,0.1637426900584795,0.2319391634980988,0.14466168679515579,0.2357142857142857,0.3023255813953488,0.3229571984435798,0.3449367088607595,0.4435797665369649,0.3240263154570848,0.4115755627009646,0.5051194539249146,0.5323076923076923,0.5572289156626506,0.6481994459833795,0.5313119977477594,0.1415929203539823,0.3,0.337979094076655,0.372168284789644,0.5699300699300699,0.3380231551690957,0.2237762237762237,0.326007326007326,0.3522388059701492,0.3782234957020057,0.4950099800399201,0.3527876783878757,0.1777188328912466,0.2782608695652174,0.3096590909090909,0.3393393393393393,0.4347826086956521,0.3091891664430285,17.39890511248158,21.93095320729913,23.07511542956116,24.388757435437785,29.829318884815017,23.192829812603122,0.0,3.0,5.0,7.0,19.0,5.5295186194368755,0.0,0.125,0.2857142857142857,0.4444444444444444,1.0,0.2985676575381825,0.0,0.0008196721311475,0.0012987012987012,0.0018248175182481,0.0039840637450199,0.0013454159325042522,0.0,0.1111111111111111,0.25,0.4,1.0,0.27356803859258705,4.285714285714286,6.102564102564102,6.712121212121212,7.285714285714286,9.384615384615383,6.702402018205833
674,0.0129449838187702,0.023464178841753176,0.0324602995409046,0.0415729029254287,0.0737327188940092,0.034623699670238955,0.0484581497797356,0.0729166666666666,0.08045307443365696,0.09526166686974527,0.1152073732718894,0.0822586714234763,0.047008547008547,0.07495809763251615,0.0841423948220064,0.09265372168284784,0.1105990783410138,0.08347352016892297,0.7004608294930875,0.7745174804582932,0.8072604474461798,0.8265088396667344,0.8760683760683761,0.7996441087373616,189,226.5,251.0,281.75,348,255.55263157894737,0.0726072607260726,0.1037683797185359,0.12617479139218263,0.14416638293042788,0.1834862385321101,0.12649179382652817,0.7889908256880734,0.8319239455853773,0.8557701632455148,0.8754923802143871,0.913793103448276,0.8551771850189076,0.0,0.0099487647389107,0.0174675819984744,0.026207423966115577,0.0505050505050505,0.018331021154564243,0.0297029702970297,0.05402121078214755,0.07346592661116245,0.1034286548001167,0.1629629629629629,0.0815438922772249,0.8148148148148148,0.8763176184408664,0.9014925373134328,0.9305141949573158,0.9603960396039604,0.9000413729811673,0.0638297872340425,0.11163522012578615,0.1472448057813911,0.20624999999999996,0.3636363636363636,0.15906076604445005,0.5757575757575758,0.7431893687707641,0.8079557428872497,0.8451417004048583,0.9,0.791525709509625,0.073394495412844,0.1181104052197802,0.15346790890269146,0.20161880373147978,0.3209876543209876,0.16533909641433672,0.6790123456790124,0.7949134199134199,0.8465320910973084,0.8818895947802198,0.926605504587156,0.8331329961487264,0.0043478260869565,0.015220018801199676,0.02217305801376595,0.03185491250545515,0.0505050505050505,0.02380229540663772,0.0358565737051792,0.059981414209681505,0.06909814323607424,0.08071861915748095,0.1057692307692307,0.0696193462079271,0.013029315960912,0.024401403080677075,0.03598679383712395,0.0601110122138159,0.097378277153558,0.04335529251788435,0.0874125874125874,0.1360675395385014,0.159235995385207,0.19139479905437348,0.2614840989399293,0.16475069253652314,0.0863636363636363,0.12933027522935775,0.14574712643678156,0.16507770211279899,0.2074688796680498,0.1475971029921331,0.0160642570281124,0.025566289140572924,0.03409531189461445,0.03801708455271687,0.0745614035087719,0.03441104390543446,0.1011235955056179,0.14180161943319833,0.1717038821458352,0.2005415561450044,0.25,0.171612730056873,0.1554770318021201,0.2217303370786517,0.24003322259136212,0.26049485682513196,0.3276595744680851,0.23943040611147007,0.0523809523809523,0.08370531036506138,0.1056972074343887,0.12569441543795157,0.1848184818481848,0.10542109026511669,0.0836653386454183,0.12046933085501856,0.13454907161803709,0.15172295112742745,0.1955128205128205,0.13677693413244926,0.2758620689655172,0.31939767335068114,0.33772231784279977,0.3704416377045011,0.4522968197879858,0.34675883943409075,0.3992932862190813,0.4856345769487008,0.5208343380757174,0.5394826412525527,0.6188925081433225,0.5164642264334599,0.1910112359550561,0.27819648955311566,0.30917241379310345,0.34718346253229976,0.3846153846153846,0.30641498387636906,0.2883720930232558,0.32262590829366067,0.3537588272101546,0.37866406713571243,0.4583333333333333,0.35345252049279535,0.2412587412587412,0.3103534766045308,0.3295331161780673,0.3667123191459475,0.4558303886925795,0.3401324956308355,22.071627018605867,23.394668203253012,24.268477930897426,25.68593996430569,29.18185236256022,24.579597595664563,0.0,3.0,4.0,6.75,10.0,4.578947368421052,0.0,0.11904761904761903,0.2928571428571428,0.5,0.8,0.3173036758563074,0.0,0.0010957461266648,0.0015895260460066,0.002216117216117175,0.0052910052910052,0.0018240155804498499,0.0,0.0,0.1833333333333333,0.3333333333333333,0.6,0.20304928989139515,4.318681318681318,5.1923076923076925,5.694139194139194,6.317307692307692,7.857142857142857,5.762811749653856
675,0.008130081300813,0.0276923076923076,0.03318439109622695,0.044315852789164126,0.05625,0.03393751140340358,0.0517799352750809,0.07028875379939205,0.08206146408839775,0.09498266794166862,0.1192307692307692,0.08337382564031341,0.0517799352750809,0.07065023442403057,0.0833526317530684,0.09527263875365136,0.1219512195121951,0.08437020617225739,0.7269230769230769,0.7724578608642354,0.7997005988023953,0.8265385230670785,0.8770226537216829,0.7983184567840255,247,283.5,314.5,335.0,407,309.92105263157896,0.0592105263157894,0.07796257796257793,0.0955703267708544,0.1169120879120879,0.1713395638629283,0.09805750874895976,0.8068535825545171,0.8682256097560975,0.8862123548989366,0.9060760282509348,0.9342105263157896,0.8852900048394998,0.0029761904761904,0.008935594008079775,0.016607371043511,0.0237155381962478,0.0335570469798657,0.01665248641154033,0.0070921985815602,0.0377086645468998,0.049752475247524755,0.07124137931034483,0.1411764705882353,0.05659233638100616,0.8235294117647058,0.9134153661464586,0.9297288805099201,0.9474875621890548,0.9861111111111112,0.9284710847829788,0.0363636363636363,0.11552396878483827,0.15749007936507936,0.17971544715447152,0.3,0.15500606003910367,0.6,0.7705209895052474,0.8056648308418568,0.8374692874692875,0.9047619047619048,0.799653747997838,0.0560747663551401,0.08632478632478625,0.1078535037969816,0.13050239234449754,0.2459016393442623,0.11269328200014599,0.7540983606557377,0.867707672796449,0.8921464962030183,0.911056105610561,0.9439252336448598,0.8865655539622912,0.0070175438596491,0.015950096469729277,0.02403182593163915,0.03263976586231608,0.087227414330218,0.026247738358974006,0.0318021201413427,0.0554213084316295,0.07259460997520426,0.0831861913982162,0.1141732283464567,0.07115325238557434,0.0150602409638554,0.03126112005422342,0.05310150375939845,0.0644822382168562,0.1108179419525065,0.05121430903679053,0.079155672823219,0.11113588305598965,0.13004650179666027,0.14351790450928378,0.1962616822429906,0.12890025321991586,0.1133603238866396,0.1303729876202114,0.14384236453201965,0.1579912248404516,0.2047244094488189,0.1467888230100991,0.009375,0.034867680322963425,0.04837954837954835,0.05790695401456285,0.0803571428571428,0.04627258777094187,0.0905511811023622,0.14067392276725804,0.16981300000988891,0.1951132114665558,0.2897196261682243,0.1697454964156774,0.0716510903426791,0.20162264657515852,0.21906783845166383,0.24584419263456087,0.3144876325088339,0.223113324811796,0.059375,0.1165737972275074,0.13128396211768356,0.16115368391451068,0.2378048780487804,0.13656421499023053,0.1060070671378091,0.1264477565595404,0.14713183442431135,0.16146596906611935,0.2031662269129287,0.14861529978133897,0.2794520547945205,0.3029592893345686,0.3238544951412575,0.3391099832889769,0.3779527559055118,0.32196166400095694,0.4722955145118733,0.5031294946490822,0.5268205128205128,0.5582096225114195,0.5755627009646302,0.529423036217704,0.2530487804878049,0.31596040390288177,0.3473742673818676,0.376675797615211,0.4594594594594595,0.35020723124956793,0.28486646884273,0.32077630073764346,0.3555161943319838,0.3673550416242812,0.4094488188976378,0.34422479771076925,0.2198795180722891,0.28033296104983946,0.31541732283464563,0.3395611656187383,0.3784860557768924,0.3055679710396627,19.63673773743794,21.69689609291886,23.22846021853627,24.82944785025496,27.09463346772258,23.26303467642417,1.0,5.0,6.0,8.75,14.0,6.868421052631579,0.0,0.10277777777777777,0.25,0.4821428571428571,0.7,0.27438380333117174,0.0,0.000967612898681475,0.0014720916263327001,0.001986149888634375,0.0038022813688212,0.00150462351857625,0.0,0.14880952380952375,0.26136363636363635,0.38333333333333336,1.0,0.2737584783637415,5.395604395604396,6.478021978021978,6.961538461538462,7.576465201465201,8.794871794871796,6.99465008675535
676,0.0144927536231884,0.023692631050600675,0.0298611401272998,0.04180520522815863,0.0735785953177257,0.03274680219819046,0.0509915014164305,0.06895877145791555,0.08191952810022454,0.09411089817943415,0.1129568106312292,0.08152575892928828,0.0509915014164305,0.07026430613370777,0.08211813535007445,0.0916997763846184,0.1153846153846153,0.08151695919157617,0.7377622377622378,0.7764251090131663,0.8045427502974674,0.8285334795075056,0.8725212464589235,0.804210479680945,240,299.25,319.0,355.75,395,320.3157894736842,0.0446927374301676,0.06714709051724137,0.0801268498942917,0.09295918367346935,0.1456953642384106,0.08249694796675472,0.8311258278145696,0.8835884353741497,0.9002256038219942,0.9142099216370593,0.9305555555555556,0.8962163511855504,0.0077922077922077,0.01583506691091995,0.02286120707173335,0.025437394178827677,0.0363036303630363,0.021286700847694722,0.0158730158730158,0.03566336351322445,0.0503597122302158,0.07467532467532463,0.1136363636363636,0.05542292224352923,0.8712121212121212,0.8998942234236351,0.9387931034482759,0.9496251738105315,0.9761904761904762,0.9296386195168217,0.0185185185185185,0.05831053351573185,0.0823643410852713,0.12436224489795918,0.1770833333333333,0.09127149352211783,0.7222222222222222,0.8164702500718597,0.8380365659777425,0.8838739746457868,0.925925925925926,0.8442701118624383,0.0344827586206896,0.08893577981651374,0.10658954761412925,0.1460503472222222,0.2692307692307692,0.11329705633682456,0.7307692307692307,0.850390625,0.8934104523858707,0.9047619047619048,0.9612403100775194,0.884953286048586,0.0031347962382445,0.018323863636363576,0.02737354358710395,0.033968850698173944,0.0823170731707317,0.027856763895332263,0.0254777070063694,0.056013637155803375,0.0684357541899441,0.08468446477208483,0.1133333333333333,0.07119940866662001,0.0124610591900311,0.03663634880495958,0.04635812418451145,0.057777469148049654,0.09375,0.04748991749658409,0.084375,0.10894126470012823,0.12269028871391074,0.14577869515946248,0.2134146341463414,0.129567849455508,0.1070234113712374,0.1283834449431883,0.1461105077382568,0.16131076150496293,0.2105263157894736,0.14808979194730995,0.0170068027210884,0.036427656850192,0.0465589582830962,0.0612792588925818,0.0866873065015479,0.04858390609002768,0.075,0.13782921531360304,0.1586600315572278,0.1830137227304715,0.2595628415300546,0.16326963399818464,0.1260504201680672,0.21201031284606858,0.23648971475058428,0.2579958100558659,0.3312302839116719,0.23389314390621774,0.0573770491803278,0.1056597057427622,0.12474365320698672,0.15392438429459435,0.2239583333333333,0.13004958454421522,0.0923566878980891,0.13072267862801973,0.14403798166202408,0.1661839374806834,0.196875,0.14654609005853647,0.2897196261682243,0.31161739349846496,0.3279451396578018,0.34152019672659834,0.3609022556390977,0.32624154749284573,0.462406015037594,0.5004385332564398,0.5299300778807345,0.5492187500000001,0.6043613707165109,0.5272123624486177,0.2429022082018927,0.33015574650912993,0.3716845180136319,0.4012581909979589,0.4878892733564013,0.36289806335935637,0.2866043613707165,0.3234506177052761,0.34673400021133455,0.37566398021796865,0.4513888888888889,0.3533014684647258,0.2150837988826815,0.25951597744360905,0.2867018362067867,0.30986437200820605,0.3667711598746082,0.28380046817591775,18.74268626664262,21.226564179277744,21.837467828238722,22.692162535168364,24.26885298317684,21.877167093129916,0.0,3.25,5.0,6.0,10.0,4.947368421052632,0.0,0.14880952380952375,0.25,0.3333333333333333,1.0,0.26002506265664155,0.0,0.001052939006394425,0.00137859613118985,0.0016771708683472751,0.0038610038610038,0.0014045454871563553,0.0,0.0357142857142857,0.25,0.3333333333333333,0.6666666666666666,0.23774018379281533,5.1098901098901095,6.395604395604396,6.912087912087912,7.482142857142857,7.948717948717949,6.898238603501761
