,Air duel_Zone_1,Air duel_Zone_2,Air duel_Zone_3,Foul_Zone_1,Foul_Zone_2,Foul_Zone_3,Ground attacking duel_Zone_1,Ground attacking duel_Zone_2,Ground attacking duel_Zone_3,Ground defending duel_Zone_1,Ground defending duel_Zone_2,Ground defending duel_Zone_3,Ground loose ball duel_Zone_1,Ground loose ball duel_Zone_2,Ground loose ball duel_Zone_3,Touch_Zone_1,Touch_Zone_2,Touch_Zone_3,Acceleration,Air duel,Clearance,Foul,Goalkeeper leaving line,Ground attacking duel,Ground defending duel,Ground loose ball duel,Hand foul,Late card foul,Out of game foul,Protest,labels,names
0,5.105263157894737,9.473684210526315,5.947368421052632,0.868421052631579,2.6842105263157894,1.0,5.842105263157895,15.18421052631579,14.0,15.578947368421053,13.263157894736842,5.578947368421052,5.684210526315789,8.81578947368421,5.552631578947368,10.0,8.18421052631579,4.2894736842105265,4.7105263157894735,20.526315789473685,6.2894736842105265,4.552631578947368,0.5789473684210527,35.026315789473685,34.421052631578945,20.05263157894737,0.23684210526315788,0.02631578947368421,0.02631578947368421,0.02631578947368421,0,Swansea City
1,6.7631578947368425,8.947368421052632,3.236842105263158,1.2105263157894737,3.0789473684210527,1.2105263157894737,6.447368421052632,14.947368421052632,14.921052631578947,16.81578947368421,17.13157894736842,6.868421052631579,6.105263157894737,9.289473684210526,5.2631578947368425,8.921052631578947,10.973684210526315,6.894736842105263,3.9473684210526314,18.94736842105263,6.631578947368421,5.5,0.8157894736842105,36.31578947368421,40.81578947368421,20.657894736842106,0.23684210526315788,0.05263157894736842,0.0,0.07894736842105263,0,Arsenal
2,5.7631578947368425,11.078947368421053,3.8421052631578947,0.8947368421052632,2.8684210526315788,1.1578947368421053,4.921052631578948,16.026315789473685,18.842105263157894,14.0,18.526315789473685,6.921052631578948,6.052631578947368,10.131578947368421,6.105263157894737,9.078947368421053,13.526315789473685,6.684210526315789,5.7631578947368425,20.68421052631579,5.657894736842105,4.921052631578948,0.2631578947368421,39.78947368421053,39.44736842105263,22.289473684210527,0.15789473684210525,0.0,0.07894736842105263,0.0,1,Liverpool
3,6.842105263157895,12.842105263157896,7.2368421052631575,1.3421052631578947,2.9210526315789473,1.7105263157894737,5.973684210526316,16.05263157894737,14.736842105263158,17.94736842105263,16.842105263157894,6.368421052631579,7.131578947368421,11.921052631578947,6.131578947368421,9.578947368421053,10.078947368421053,6.2368421052631575,4.578947368421052,26.92105263157895,8.18421052631579,5.973684210526316,0.7368421052631579,36.76315789473684,41.1578947368421,25.18421052631579,0.18421052631578946,0.0,0.07894736842105263,0.02631578947368421,2,Newcastle United
4,6.894736842105263,10.5,8.578947368421053,1.105263157894737,3.473684210526316,1.736842105263158,5.7894736842105265,16.105263157894736,15.578947368421053,20.157894736842106,16.894736842105264,7.131578947368421,7.473684210526316,12.473684210526315,7.631578947368421,9.473684210526315,8.631578947368421,6.342105263157895,3.026315789473684,25.973684210526315,9.263157894736842,6.315789473684211,0.6578947368421053,37.473684210526315,44.18421052631579,27.57894736842105,0.21052631578947367,0.0,0.0,0.05263157894736842,2,Everton
5,5.7894736842105265,10.131578947368421,8.18421052631579,1.5526315789473684,2.8157894736842106,1.605263157894737,7.578947368421052,16.394736842105264,16.42105263157895,17.36842105263158,13.81578947368421,5.7631578947368425,5.631578947368421,9.973684210526315,6.2894736842105265,9.789473684210526,7.842105263157895,5.2105263157894735,2.526315789473684,24.105263157894736,7.2105263157894735,5.973684210526316,0.5526315789473685,40.39473684210526,36.94736842105263,21.894736842105264,0.13157894736842105,0.05263157894736842,0.0,0.05263157894736842,0,West Bromwich Albion
6,5.342105263157895,11.078947368421053,6.315789473684211,0.9736842105263158,2.736842105263158,1.4210526315789473,5.921052631578948,18.763157894736842,16.763157894736842,15.921052631578947,14.947368421052632,4.7631578947368425,6.052631578947368,9.368421052631579,6.2631578947368425,8.368421052631579,8.131578947368421,4.921052631578948,3.5526315789473686,22.736842105263158,5.394736842105263,5.131578947368421,0.5263157894736842,41.44736842105263,35.63157894736842,21.68421052631579,0.13157894736842105,0.05263157894736842,0.07894736842105263,0.02631578947368421,0,West Ham United
7,6.315789473684211,11.789473684210526,7.921052631578948,1.4473684210526316,2.8157894736842106,1.9473684210526316,6.842105263157895,16.55263157894737,19.13157894736842,16.92105263157895,17.81578947368421,6.131578947368421,6.947368421052632,11.947368421052632,7.7368421052631575,8.18421052631579,9.131578947368421,5.315789473684211,4.2368421052631575,26.026315789473685,6.342105263157895,6.2105263157894735,0.631578947368421,42.526315789473685,40.86842105263158,26.63157894736842,0.3157894736842105,0.05263157894736842,0.02631578947368421,0.0,2,Watford
8,6.947368421052632,12.026315789473685,11.578947368421053,0.868421052631579,2.0789473684210527,1.394736842105263,4.657894736842105,13.5,15.763157894736842,15.394736842105264,15.026315789473685,5.657894736842105,5.7894736842105265,10.973684210526315,8.0,8.736842105263158,8.447368421052632,4.894736842105263,2.1315789473684212,30.55263157894737,7.605263157894737,4.342105263157895,0.9473684210526315,33.921052631578945,36.078947368421055,24.763157894736842,0.2631578947368421,0.05263157894736842,0.10526315789473684,0.07894736842105263,2,Burnley
9,6.5,10.710526315789474,6.526315789473684,1.4210526315789473,2.8684210526315788,0.6578947368421053,5.447368421052632,13.657894736842104,12.526315789473685,17.342105263157894,15.105263157894736,4.473684210526316,6.473684210526316,9.31578947368421,5.5,10.026315789473685,8.236842105263158,4.657894736842105,3.763157894736842,23.736842105263158,7.447368421052632,4.947368421052632,0.7368421052631579,31.63157894736842,36.921052631578945,21.289473684210527,0.13157894736842105,0.0,0.0,0.05263157894736842,0,Brighton & Hove Albion
10,6.421052631578948,12.421052631578947,6.7368421052631575,1.3421052631578947,2.736842105263158,1.368421052631579,5.2894736842105265,15.921052631578947,16.42105263157895,18.026315789473685,19.31578947368421,7.2631578947368425,7.7631578947368425,9.789473684210526,6.2368421052631575,9.921052631578947,10.421052631578947,5.894736842105263,4.578947368421052,25.57894736842105,8.368421052631579,5.447368421052632,0.6052631578947368,37.63157894736842,44.60526315789474,23.789473684210527,0.13157894736842105,0.02631578947368421,0.0,0.0,2,Huddersfield Town
