teamId,in_poss_cluster0,in_poss_cluster1,in_poss_cluster2,out_of_poss_cluster0,out_of_poss_cluster1,out_of_poss_cluster2,trans_out_of_poss_cluster0,trans_out_of_poss_cluster1,trans_out_of_poss_cluster2,trans_poss_cluster0,trans_poss_cluster1,trans_poss_cluster2,labels,names
1659,0.3157894736842105,0.2631578947368421,0.4210526315789473,0.4210526315789473,0.2631578947368421,0.3157894736842105,0.4210526315789473,0.3157894736842105,0.2631578947368421,0.631578947368421,0.1578947368421052,0.2105263157894736,2,
1673,0.1052631578947368,0.4736842105263157,0.4210526315789473,0.1842105263157894,0.2368421052631578,0.5789473684210527,0.2368421052631578,0.1842105263157894,0.5789473684210527,0.4210526315789473,0.5263157894736842,0.0526315789473684,1,
2443,0.0588235294117647,0.4117647058823529,0.5294117647058824,0.2647058823529412,0.2352941176470588,0.5,0.2352941176470588,0.2352941176470588,0.5294117647058824,0.7352941176470589,0.2352941176470588,0.0294117647058823,1,
2444,0.7647058823529411,0.0,0.2352941176470588,0.5294117647058824,0.3529411764705882,0.1176470588235294,0.5294117647058824,0.3235294117647059,0.1470588235294117,0.1764705882352941,0.0,0.8235294117647058,0,
2445,0.1176470588235294,0.4411764705882353,0.4411764705882353,0.3235294117647059,0.0588235294117647,0.6176470588235294,0.5,0.088235294117647,0.4117647058823529,0.4705882352941176,0.4117647058823529,0.1176470588235294,1,
2446,0.4705882352941176,0.0588235294117647,0.4705882352941176,0.3529411764705882,0.2941176470588235,0.3529411764705882,0.1764705882352941,0.2941176470588235,0.5294117647058824,0.2941176470588235,0.0294117647058823,0.6764705882352942,2,
2447,0.7058823529411765,0.088235294117647,0.2058823529411764,0.3823529411764705,0.3529411764705882,0.2647058823529412,0.3235294117647059,0.2941176470588235,0.3823529411764705,0.3235294117647059,0.088235294117647,0.5882352941176471,0,
2449,0.1470588235294117,0.2352941176470588,0.6176470588235294,0.2352941176470588,0.2941176470588235,0.4705882352941176,0.1764705882352941,0.3235294117647059,0.5,0.5294117647058824,0.2352941176470588,0.2352941176470588,2,
2450,0.088235294117647,0.5882352941176471,0.3235294117647059,0.088235294117647,0.2647058823529412,0.6470588235294118,0.1176470588235294,0.2352941176470588,0.6470588235294118,0.5,0.4117647058823529,0.088235294117647,1,
2451,0.1764705882352941,0.2352941176470588,0.5882352941176471,0.4705882352941176,0.1764705882352941,0.3529411764705882,0.4705882352941176,0.1470588235294117,0.3823529411764705,0.5588235294117647,0.1764705882352941,0.2647058823529412,2,
2453,0.088235294117647,0.3235294117647059,0.5882352941176471,0.3235294117647059,0.0588235294117647,0.6176470588235294,0.4411764705882353,0.0588235294117647,0.5,0.6176470588235294,0.2647058823529412,0.1176470588235294,1,
2454,0.3823529411764705,0.088235294117647,0.5294117647058824,0.5294117647058824,0.2352941176470588,0.2352941176470588,0.4117647058823529,0.2647058823529412,0.3235294117647059,0.5588235294117647,0.0294117647058823,0.4117647058823529,2,
2455,0.0588235294117647,0.6470588235294118,0.2941176470588235,0.1176470588235294,0.1176470588235294,0.7647058823529411,0.1764705882352941,0.1470588235294117,0.6764705882352942,0.5,0.3823529411764705,0.1176470588235294,1,
2457,0.1470588235294117,0.2647058823529412,0.5882352941176471,0.3235294117647059,0.0588235294117647,0.6176470588235294,0.3235294117647059,0.2058823529411764,0.4705882352941176,0.6764705882352942,0.2352941176470588,0.088235294117647,1,
2460,0.0294117647058823,0.4411764705882353,0.5294117647058824,0.1764705882352941,0.2941176470588235,0.5294117647058824,0.3235294117647059,0.2058823529411764,0.4705882352941176,0.5882352941176471,0.3235294117647059,0.088235294117647,1,
2462,0.088235294117647,0.4411764705882353,0.4705882352941176,0.2058823529411764,0.088235294117647,0.7058823529411765,0.1764705882352941,0.1176470588235294,0.7058823529411765,0.3823529411764705,0.5,0.1176470588235294,1,
2463,0.1470588235294117,0.4411764705882353,0.4117647058823529,0.2647058823529412,0.088235294117647,0.6470588235294118,0.4411764705882353,0.088235294117647,0.4705882352941176,0.4411764705882353,0.3823529411764705,0.1764705882352941,1,
2481,0.0294117647058823,0.7352941176470589,0.2352941176470588,0.2058823529411764,0.088235294117647,0.7058823529411765,0.2941176470588235,0.0588235294117647,0.6470588235294118,0.2941176470588235,0.7058823529411765,0.0,1,
2482,0.1470588235294117,0.1470588235294117,0.7058823529411765,0.3529411764705882,0.3529411764705882,0.2941176470588235,0.3823529411764705,0.3529411764705882,0.2647058823529412,0.5294117647058824,0.088235294117647,0.3823529411764705,2,
2975,0.3823529411764705,0.1764705882352941,0.4411764705882353,0.2941176470588235,0.2941176470588235,0.4117647058823529,0.1176470588235294,0.2352941176470588,0.6470588235294118,0.5,0.088235294117647,0.4117647058823529,2,
3157,0.5789473684210527,0.0789473684210526,0.3421052631578947,0.631578947368421,0.2631578947368421,0.1052631578947368,0.631578947368421,0.1842105263157894,0.1842105263157894,0.4473684210526316,0.0,0.5526315789473685,0,
3158,0.5263157894736842,0.0526315789473684,0.4210526315789473,0.5263157894736842,0.3684210526315789,0.1052631578947368,0.4210526315789473,0.3684210526315789,0.2105263157894736,0.4473684210526316,0.0,0.5526315789473685,0,
3159,0.6842105263157895,0.0,0.3157894736842105,0.6842105263157895,0.3157894736842105,0.0,0.6578947368421053,0.2105263157894736,0.131578947368421,0.2105263157894736,0.0,0.7894736842105263,0,
3161,0.6842105263157895,0.0,0.3157894736842105,0.5526315789473685,0.3421052631578947,0.1052631578947368,0.6052631578947368,0.2894736842105263,0.1052631578947368,0.2368421052631578,0.0,0.7631578947368421,0,
3162,0.5789473684210527,0.1842105263157894,0.2368421052631578,0.3684210526315789,0.5,0.131578947368421,0.2631578947368421,0.5789473684210527,0.1578947368421052,0.3947368421052631,0.0789473684210526,0.5263157894736842,0,
3163,0.1842105263157894,0.3947368421052631,0.4210526315789473,0.4210526315789473,0.2894736842105263,0.2894736842105263,0.4210526315789473,0.3684210526315789,0.2105263157894736,0.4736842105263157,0.3157894736842105,0.2105263157894736,2,
3164,0.3947368421052631,0.2105263157894736,0.3947368421052631,0.7368421052631579,0.0263157894736842,0.2368421052631578,0.4473684210526316,0.0789473684210526,0.4736842105263157,0.4736842105263157,0.0526315789473684,0.4736842105263157,2,
3165,0.131578947368421,0.3947368421052631,0.4736842105263157,0.5263157894736842,0.0526315789473684,0.4210526315789473,0.5526315789473685,0.0789473684210526,0.3684210526315789,0.5526315789473685,0.3157894736842105,0.131578947368421,1,
3166,0.1578947368421052,0.1578947368421052,0.6842105263157895,0.4736842105263157,0.1052631578947368,0.4210526315789473,0.5789473684210527,0.0789473684210526,0.3421052631578947,0.7894736842105263,0.0789473684210526,0.131578947368421,2,
3172,0.7105263157894737,0.131578947368421,0.1578947368421052,0.2631578947368421,0.2631578947368421,0.4736842105263157,0.2631578947368421,0.2631578947368421,0.4736842105263157,0.2894736842105263,0.131578947368421,0.5789473684210527,2,
3173,0.0789473684210526,0.6052631578947368,0.3157894736842105,0.2894736842105263,0.0526315789473684,0.6578947368421053,0.2894736842105263,0.0263157894736842,0.6842105263157895,0.5526315789473685,0.3684210526315789,0.0789473684210526,1,
3176,0.3947368421052631,0.2105263157894736,0.3947368421052631,0.3421052631578947,0.2105263157894736,0.4473684210526316,0.2894736842105263,0.2105263157894736,0.5,0.4473684210526316,0.1578947368421052,0.3947368421052631,2,
3185,0.3421052631578947,0.2631578947368421,0.3947368421052631,0.3947368421052631,0.3157894736842105,0.2894736842105263,0.3684210526315789,0.2368421052631578,0.3947368421052631,0.5526315789473685,0.1842105263157894,0.2631578947368421,2,
3187,0.9210526315789472,0.0,0.0789473684210526,0.7894736842105263,0.2105263157894736,0.0,0.6842105263157895,0.1842105263157894,0.131578947368421,0.0526315789473684,0.0,0.9473684210526316,0,
3193,0.2631578947368421,0.4210526315789473,0.3157894736842105,0.3157894736842105,0.2368421052631578,0.4473684210526316,0.3947368421052631,0.2368421052631578,0.3684210526315789,0.3947368421052631,0.3684210526315789,0.2368421052631578,1,
3194,0.0263157894736842,0.4736842105263157,0.5,0.4210526315789473,0.2631578947368421,0.3157894736842105,0.4210526315789473,0.3684210526315789,0.2105263157894736,0.6578947368421053,0.2894736842105263,0.0526315789473684,2,
3197,0.0789473684210526,0.7368421052631579,0.1842105263157894,0.1842105263157894,0.1052631578947368,0.7105263157894737,0.2631578947368421,0.2105263157894736,0.5263157894736842,0.3157894736842105,0.5526315789473685,0.131578947368421,1,
3204,0.1842105263157894,0.2631578947368421,0.5526315789473685,0.5526315789473685,0.2105263157894736,0.2368421052631578,0.5789473684210527,0.2105263157894736,0.2105263157894736,0.6578947368421053,0.2368421052631578,0.1052631578947368,2,
3219,0.2105263157894736,0.131578947368421,0.6578947368421053,0.3684210526315789,0.5263157894736842,0.1052631578947368,0.3157894736842105,0.5263157894736842,0.1578947368421052,0.5789473684210527,0.131578947368421,0.2894736842105263,2,
3315,0.0789473684210526,0.7368421052631579,0.1842105263157894,0.3684210526315789,0.3421052631578947,0.2894736842105263,0.4473684210526316,0.3421052631578947,0.2105263157894736,0.3421052631578947,0.5789473684210527,0.0789473684210526,1,
3766,0.6052631578947368,0.0,0.3947368421052631,0.3684210526315789,0.5526315789473685,0.0789473684210526,0.4473684210526316,0.4210526315789473,0.131578947368421,0.2894736842105263,0.0,0.7105263157894737,0,
3767,0.9210526315789472,0.0,0.0789473684210526,0.6052631578947368,0.3947368421052631,0.0,0.7105263157894737,0.2631578947368421,0.0263157894736842,0.0263157894736842,0.0,0.9736842105263158,0,
3770,0.1578947368421052,0.5789473684210527,0.2631578947368421,0.3684210526315789,0.131578947368421,0.5,0.3684210526315789,0.1842105263157894,0.4473684210526316,0.5526315789473685,0.3157894736842105,0.131578947368421,1,
3771,0.5,0.1052631578947368,0.3947368421052631,0.5263157894736842,0.3421052631578947,0.131578947368421,0.4473684210526316,0.3421052631578947,0.2105263157894736,0.4210526315789473,0.0526315789473684,0.5263157894736842,0,
3772,0.2368421052631578,0.0263157894736842,0.7368421052631579,0.2631578947368421,0.5263157894736842,0.2105263157894736,0.2368421052631578,0.5263157894736842,0.2368421052631578,0.5789473684210527,0.0,0.4210526315789473,2,
3774,0.3157894736842105,0.2631578947368421,0.4210526315789473,0.4473684210526316,0.2368421052631578,0.3157894736842105,0.4736842105263157,0.2631578947368421,0.2631578947368421,0.6052631578947368,0.1578947368421052,0.2368421052631578,2,
3775,0.6842105263157895,0.0,0.3157894736842105,0.631578947368421,0.3421052631578947,0.0263157894736842,0.631578947368421,0.3421052631578947,0.0263157894736842,0.1052631578947368,0.0,0.8947368421052632,0,
3776,0.4736842105263157,0.0,0.5263157894736842,0.4473684210526316,0.3947368421052631,0.1578947368421052,0.4210526315789473,0.2894736842105263,0.2894736842105263,0.3684210526315789,0.0263157894736842,0.6052631578947368,2,
3777,0.131578947368421,0.5,0.3684210526315789,0.3947368421052631,0.2631578947368421,0.3421052631578947,0.4736842105263157,0.2105263157894736,0.3157894736842105,0.4736842105263157,0.4210526315789473,0.1052631578947368,1,
3779,0.1052631578947368,0.3421052631578947,0.5526315789473685,0.4210526315789473,0.1842105263157894,0.3947368421052631,0.3947368421052631,0.2631578947368421,0.3421052631578947,0.5,0.3157894736842105,0.1842105263157894,2,
3780,0.0526315789473684,0.6578947368421053,0.2894736842105263,0.2894736842105263,0.1842105263157894,0.5263157894736842,0.3157894736842105,0.2894736842105263,0.3947368421052631,0.4473684210526316,0.5526315789473685,0.0,1,
3782,0.2894736842105263,0.1052631578947368,0.6052631578947368,0.5526315789473685,0.131578947368421,0.3157894736842105,0.4473684210526316,0.2368421052631578,0.3157894736842105,0.631578947368421,0.0263157894736842,0.3421052631578947,2,
3783,0.0263157894736842,0.6578947368421053,0.3157894736842105,0.2368421052631578,0.131578947368421,0.631578947368421,0.3947368421052631,0.131578947368421,0.4736842105263157,0.631578947368421,0.3684210526315789,0.0,1,
3785,0.2368421052631578,0.3421052631578947,0.4210526315789473,0.5,0.2105263157894736,0.2894736842105263,0.4736842105263157,0.2631578947368421,0.2631578947368421,0.5,0.2631578947368421,0.2368421052631578,2,
3787,0.2368421052631578,0.3421052631578947,0.4210526315789473,0.5,0.2894736842105263,0.2105263157894736,0.5,0.3684210526315789,0.131578947368421,0.5526315789473685,0.3157894736842105,0.131578947368421,2,
3789,0.0263157894736842,0.5,0.4736842105263157,0.2894736842105263,0.131578947368421,0.5789473684210527,0.3421052631578947,0.1842105263157894,0.4736842105263157,0.5789473684210527,0.3157894736842105,0.1052631578947368,1,
3795,0.131578947368421,0.3947368421052631,0.4736842105263157,0.3947368421052631,0.2105263157894736,0.3947368421052631,0.5526315789473685,0.2894736842105263,0.1578947368421052,0.7105263157894737,0.1578947368421052,0.131578947368421,2,
3799,0.1842105263157894,0.3421052631578947,0.4736842105263157,0.4473684210526316,0.2631578947368421,0.2894736842105263,0.4473684210526316,0.3157894736842105,0.2368421052631578,0.631578947368421,0.2368421052631578,0.131578947368421,2,
3804,0.0789473684210526,0.2631578947368421,0.6578947368421053,0.3157894736842105,0.2631578947368421,0.4210526315789473,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.6578947368421053,0.2631578947368421,0.0789473684210526,2,
10531,0.1842105263157894,0.1842105263157894,0.631578947368421,0.5789473684210527,0.1842105263157894,0.2368421052631578,0.6578947368421053,0.2105263157894736,0.131578947368421,0.6578947368421053,0.2368421052631578,0.1052631578947368,2,
19830,0.3157894736842105,0.2368421052631578,0.4473684210526316,0.4736842105263157,0.3157894736842105,0.2105263157894736,0.4736842105263157,0.3684210526315789,0.1578947368421052,0.631578947368421,0.1578947368421052,0.2105263157894736,2,
